scaffold18402_Locus_23200_0_53.0_FORK,XP_012832189.1,84.198,424,62,2,94,1359,19,439,0.0,761,91.51,1,0
scaffold18402_Locus_23200_0_53.0_FORK,KAB5520028.1,82.569,436,70,3,58,1359,5,436,0.0,761,90.83,1,0
scaffold18402_Locus_23200_0_53.0_FORK,EYU41916.1,84.198,424,62,2,94,1359,69,489,0.0,760,91.51,1,0
scaffold18402_Locus_23200_0_53.0_FORK,KAB2013787.1,82.648,438,69,3,58,1359,4,438,0.0,760,90.41,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_021830311.1,82.217,433,71,3,70,1359,8,437,0.0,760,91.22,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_021769685.1,85.545,422,57,2,94,1359,18,435,0.0,759,91.23,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_011004752.1,82.110,436,73,2,58,1359,5,437,0.0,759,90.60,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_027072470.1,82.326,430,71,2,76,1359,14,440,0.0,759,90.47,1,0
scaffold18402_Locus_23200_0_53.0_FORK,GAV73567.1,80.761,447,79,3,25,1359,2,443,0.0,758,88.59,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_022934517.1,81.406,441,76,3,43,1359,4,440,0.0,758,90.48,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_027174990.1,82.093,430,72,2,76,1359,14,440,0.0,758,90.47,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_017606777.1,82.192,438,71,3,58,1359,4,438,0.0,758,90.41,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_010031994.1,81.633,441,75,3,46,1359,2,439,0.0,758,89.34,1,0
scaffold18402_Locus_23200_0_53.0_FORK,RDY01039.1,83.753,437,52,3,52,1359,4,422,0.0,758,89.02,1,0
scaffold18402_Locus_23200_0_53.0_FORK,RZC19274.1,82.766,441,49,2,55,1296,5,445,0.0,757,87.53,1,0
scaffold18402_Locus_23200_0_53.0_FORK,TKS13357.1,83.726,424,64,2,94,1359,17,437,0.0,757,91.51,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_021744903.1,82.916,439,68,4,49,1359,2,435,0.0,756,89.52,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_016671049.1,82.420,438,70,3,58,1359,4,438,0.0,756,90.18,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_008345525.1,81.379,435,75,3,64,1359,6,437,0.0,756,91.26,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_012486237.1,82.192,438,71,3,58,1359,4,438,0.0,756,90.41,1,0
scaffold18402_Locus_23200_0_53.0_FORK,TEY61005.1,80.734,436,79,2,58,1359,7,439,0.0,756,89.91,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_009598950.1,81.106,434,79,1,55,1356,6,436,0.0,755,90.32,1,0
scaffold18402_Locus_23200_0_53.0_FORK,PKI43380.1,85.749,414,56,1,115,1356,1,411,0.0,755,92.51,1,0
scaffold18402_Locus_23200_0_53.0_FORK,XP_022145601.1,81.591,440,73,3,52,1359,1,436,0.0,755,90.23,1,0
C198700_61.0,GAU30016.1,84.591,318,33,6,1238,312,1,311,3.69e-163,469,90.88,-3,0
C198700_61.0,XP_003623630.2,83.912,317,36,7,1238,312,1,310,2.98e-159,459,90.22,-3,0
C198700_61.0,XP_004492563.1,80.000,320,48,5,1238,312,1,315,1.40e-152,442,87.50,-3,0
C198700_61.0,XP_004492561.1,79.257,323,48,6,1238,312,1,318,1.69e-150,437,86.69,-3,0
C198700_61.0,XP_027188590.1,79.012,324,48,6,1238,312,1,319,3.48e-150,437,86.42,-3,0
C198700_61.0,XP_027188588.1,78.287,327,48,7,1238,312,1,322,3.74e-148,432,85.63,-3,0
C198700_61.0,XP_020237461.1,67.712,319,89,4,1229,312,1,318,7.20e-124,370,81.50,-3,0
C198700_61.0,XP_003552314.1,69.592,319,80,5,1229,312,2,316,1.29e-123,369,80.25,-3,0
C198700_61.0,XP_016198771.1,67.085,319,90,3,1229,318,2,320,4.98e-123,368,79.94,-3,0
C198700_61.0,XP_025695804.1,66.458,319,92,2,1229,318,2,320,2.02e-122,366,78.68,-3,0
C198700_61.0,TKY65667.1,69.716,317,83,4,1229,312,1,315,7.22e-122,364,80.44,-3,0
C198700_61.0,XP_027351691.1,68.038,316,91,2,1229,312,1,316,2.50e-121,363,79.43,-3,0
C198700_61.0,XP_015961274.2,66.458,319,92,2,1229,318,83,401,2.80e-121,366,78.68,-3,0
C198700_61.0,XP_017419155.1,67.405,316,91,4,1229,312,1,314,3.32e-119,358,80.70,-3,0
C198700_61.0,XP_014497705.1,67.089,316,92,4,1229,312,1,314,4.66e-119,357,80.70,-3,0
C198700_61.0,BAT83894.1,67.089,316,92,4,1229,312,1,314,2.13e-118,355,80.38,-3,0
C198700_61.0,XP_027928676.1,66.772,316,93,4,1229,312,1,314,8.41e-117,352,80.38,-3,0
C198700_61.0,XP_003534642.1,68.139,317,81,6,1229,312,2,309,1.33e-116,351,80.76,-3,0
C198700_61.0,XP_007140078.1,69.551,312,83,4,1217,312,1,310,2.95e-116,350,81.09,-3,0
C198700_61.0,ACU17860.1,67.823,317,82,6,1229,312,2,309,2.92e-115,347,80.44,-3,0
C198700_61.0,XP_019462071.1,67.097,310,81,4,1217,342,1,307,4.04e-113,342,78.71,-3,0
C198700_61.0,RYR61574.1,67.010,291,81,2,1229,402,2,292,2.97e-109,334,79.38,-3,0
C198700_61.0,RZB53049.1,69.550,289,71,5,1229,402,2,286,5.26e-107,327,80.62,-3,0
C198700_61.0,KHN40634.1,69.655,290,71,5,1229,399,2,287,7.64e-107,328,80.69,-3,0
C198700_61.0,XP_028808593.1,61.905,315,106,6,1220,312,4,316,1.01e-104,321,76.51,-3,0
C198700_61.0,XP_028808594.1,61.905,315,105,6,1220,312,4,315,1.46e-104,320,76.51,-3,0
C198700_61.0,KRH00441.1,67.708,288,76,5,1229,405,2,285,6.74e-102,312,78.47,-3,0
C198700_61.0,KRH40728.1,68.403,288,71,6,1229,399,2,280,4.74e-101,311,81.25,-3,0
C198700_61.0,QCE12112.1,66.426,277,81,4,1229,429,1,275,6.85e-96,298,80.51,-3,0
C198700_61.0,XP_030489689.1,57.143,322,112,5,1220,330,4,324,4.40e-94,294,72.36,-3,0
C198700_61.0,XP_030489693.1,56.698,321,114,5,1220,330,4,323,1.89e-92,290,71.96,-3,0
C198700_61.0,XP_018814379.1,58.182,330,112,8,1229,312,1,328,2.35e-92,290,74.24,-3,0
C198700_61.0,XP_015897428.1,55.692,325,120,6,1217,312,5,328,2.27e-91,287,72.00,-3,0
C198700_61.0,XP_015897429.1,55.556,324,121,6,1217,312,5,327,4.16e-91,286,72.53,-3,0
C198700_61.0,PON95125.1,67.063,252,79,2,1076,330,78,328,2.24e-90,285,82.14,-3,0
C198700_61.0,RDX70000.1,67.293,266,71,4,1229,477,1,265,6.65e-90,288,80.08,-3,0
C198700_61.0,PON60538.1,59.667,300,106,4,1193,330,32,328,7.73e-90,283,73.67,-3,0
C198700_61.0,XP_008244819.1,66.912,272,79,5,1124,321,61,325,9.42e-90,283,79.41,-3,0
C198700_61.0,VVA14430.1,67.279,272,78,6,1124,321,61,325,1.00e-89,283,80.15,-3,0
C198700_61.0,XP_007205533.1,67.279,272,78,6,1124,321,61,325,1.21e-89,283,80.15,-3,0
C198700_61.0,XP_021832028.1,66.912,272,79,6,1124,321,61,325,3.67e-89,281,79.04,-3,0
C198700_61.0,XP_008244826.1,66.176,272,80,5,1124,321,61,324,8.71e-89,280,79.04,-3,0
C198700_61.0,XP_021290172.1,60.069,288,106,4,1199,348,37,319,1.68e-88,280,76.04,-3,0
C198700_61.0,XP_007205532.1,66.176,272,80,5,1124,321,61,324,3.14e-88,279,78.68,-3,0
C198700_61.0,VVA14431.1,66.176,272,80,5,1124,321,61,324,4.25e-88,278,78.68,-3,0
C198700_61.0,XP_021832029.1,65.809,272,81,5,1124,321,61,324,1.02e-87,278,77.57,-3,0
C198700_61.0,XP_021290171.1,60.208,289,105,5,1199,348,37,320,3.30e-87,276,76.12,-3,0
C198700_61.0,XP_030538753.1,53.704,324,126,5,1229,327,1,323,7.02e-87,275,72.53,-3,0
C198700_61.0,XP_030538758.1,53.704,324,125,6,1229,327,1,322,6.83e-86,273,72.53,-3,0
C198700_61.0,XP_031398294.1,59.386,293,110,5,1184,318,29,316,1.19e-85,272,75.77,-3,0
C198700_61.0,KAE8099010.1,52.121,330,133,7,1229,312,1,329,1.90e-85,272,73.33,-3,0
C198700_61.0,EOY04450.1,59.655,290,107,5,1202,348,36,320,3.19e-85,271,75.86,-3,0
C198700_61.0,VVA14429.1,67.829,258,72,6,1124,363,61,311,3.23e-85,271,81.40,-3,0
C198700_61.0,XP_022732851.1,61.567,268,96,3,1136,345,50,314,8.55e-85,270,77.24,-3,0
C198700_61.0,XP_010092790.1,54.491,334,113,8,1229,318,1,325,1.00e-84,270,70.06,-3,0
C198700_61.0,XP_030927730.1,55.287,331,116,8,1220,312,4,330,1.29e-84,270,70.69,-3,0
C198700_61.0,XP_021621688.1,57.285,302,108,6,1157,312,37,337,1.03e-83,268,75.17,-3,0
C198700_61.0,XP_030927731.1,55.488,328,119,9,1220,312,4,329,1.18e-83,267,71.95,-3,0
C198700_61.0,XP_010252053.1,59.076,303,104,7,1193,330,34,331,1.32e-83,267,74.92,-3,0
C198700_61.0,GAV70392.1,58.803,284,107,4,1151,312,41,318,2.78e-83,266,77.11,-3,0
C198700_61.0,XP_021621689.1,56.811,301,110,6,1157,312,37,336,4.03e-83,266,75.08,-3,0
C198700_61.0,PIA37443.1,63.889,252,86,3,1067,324,73,323,6.83e-83,265,81.35,-3,0
C198700_61.0,XP_007033524.2,58.966,290,109,5,1202,348,36,320,6.97e-83,265,75.17,-3,0
C198700_61.0,XP_030466786.1,60.985,264,98,3,1106,327,68,330,8.12e-83,265,78.41,-3,0
C198700_61.0,XP_023898457.1,54.545,330,118,8,1217,312,1,326,2.46e-82,264,70.30,-3,0
C198700_61.0,XP_021687804.1,59.353,278,103,5,1124,312,61,335,2.83e-82,264,77.70,-3,0
C198700_61.0,XP_019187169.1,61.049,267,97,5,1100,312,66,329,3.08e-82,263,79.03,-3,0
C198700_61.0,XP_021685801.1,56.811,301,108,8,1157,312,38,335,3.79e-82,263,74.75,-3,0
C198700_61.0,XP_021685799.1,57.096,303,105,9,1157,312,38,336,6.34e-82,263,74.92,-3,0
C198700_61.0,XP_030466787.1,60.985,264,97,4,1106,327,68,329,8.22e-82,263,78.41,-3,0
C198700_61.0,RZB94176.1,72.566,226,53,3,1037,360,8,224,2.06e-81,258,84.51,-3,0
C198700_61.0,XP_023898459.1,54.740,327,121,9,1217,312,1,325,2.34e-81,261,71.25,-3,0
C198700_61.0,PIA37442.1,63.889,252,85,4,1067,324,73,322,2.41e-81,261,81.35,-3,0
C198700_61.0,XP_021687802.1,58.803,284,101,6,1124,312,61,341,4.14e-81,261,76.06,-3,0
C198700_61.0,XP_022761396.1,62.353,255,89,3,1100,348,62,313,4.98e-81,260,78.82,-3,0
C198700_61.0,PIA37446.1,61.450,262,86,3,1067,324,73,333,5.45e-81,261,78.24,-3,0
C198700_61.0,XP_012832292.1,53.145,318,135,7,1232,312,2,316,2.03e-80,258,70.13,-3,0
C198700_61.0,XP_026417525.1,59.696,263,101,3,1088,312,50,311,2.34e-80,258,78.71,-3,0
C198700_61.0,TQE05948.1,63.235,272,89,6,1124,321,57,321,2.75e-80,258,77.21,-3,0
C198700_61.0,OVA17293.1,63.218,261,90,5,1094,327,69,328,6.29e-80,258,78.54,-3,0
C198700_61.0,EYU42027.1,52.188,320,141,6,1238,312,61,379,6.49e-80,259,70.00,-3,0
C198700_61.0,XP_008388355.1,63.235,272,89,6,1124,321,57,321,7.33e-80,257,77.21,-3,0
C198700_61.0,XP_026424967.1,60.076,263,100,3,1088,312,50,311,1.20e-79,256,77.95,-3,0
C198700_61.0,TYJ44716.1,60.448,268,95,4,1094,312,62,325,1.21e-79,257,79.10,-3,0
C198700_61.0,EYU42028.1,51.097,319,145,5,1238,312,61,378,1.78e-79,258,69.91,-3,0
C198700_61.0,TYH26622.1,60.448,268,95,4,1094,312,60,323,1.95e-79,256,78.73,-3,0
C198700_61.0,XP_017634040.1,60.075,268,96,4,1094,312,62,325,3.15e-79,256,79.10,-3,0
C198700_61.0,XP_016724109.1,60.448,268,95,4,1094,312,62,325,3.59e-79,255,78.73,-3,0
C198700_61.0,XP_024966806.1,55.960,302,113,7,1178,327,30,329,7.21e-79,255,70.86,-3,0
C198700_61.0,TYJ44714.1,60.448,268,94,5,1094,312,62,324,8.31e-79,254,79.10,-3,0
C198700_61.0,TEY85981.1,55.219,297,119,6,1187,327,26,318,9.57e-79,254,73.74,-3,0
C198700_61.0,TYH26624.1,60.448,268,94,5,1094,312,60,322,1.62e-78,254,78.73,-3,0
C198700_61.0,XP_008388356.1,62.132,272,91,5,1124,321,57,320,2.10e-78,253,75.74,-3,0
C198700_61.0,XP_017634042.1,60.075,268,95,5,1094,312,62,324,2.14e-78,253,79.10,-3,0
C198700_61.0,XP_009611474.1,58.209,268,107,3,1103,312,64,330,3.09e-78,253,77.61,-3,0
C198700_61.0,XP_016724112.1,60.448,268,94,5,1094,312,62,324,3.18e-78,253,78.73,-3,0
C198700_61.0,XP_031102350.1,61.423,267,96,5,1100,312,69,332,3.95e-78,253,80.15,-3,0
C198700_61.0,XP_026424968.1,60.076,263,99,4,1088,312,50,310,4.14e-78,252,77.95,-3,0
C198700_61.0,XP_019250229.1,57.463,268,109,3,1103,312,64,330,4.27e-78,253,77.24,-3,0
C198700_61.0,XP_023898454.1,51.117,358,115,9,1217,312,1,354,5.13e-78,253,64.80,-3,0
C194948_59.0,GAU34371.1,99.614,259,1,0,1217,441,1,259,0.0,511,100.00,-2,0
C194948_59.0,XP_003623912.1,99.228,259,2,0,1217,441,1,259,3.00e-180,509,99.61,-2,0
C194948_59.0,XP_017435333.1,98.069,259,5,0,1217,441,1,259,2.19e-179,506,99.61,-2,0
C194948_59.0,XP_007156128.1,97.683,259,6,0,1217,441,1,259,4.86e-179,506,99.61,-2,0
C194948_59.0,XP_017421334.1,98.795,249,3,0,1217,471,1,249,2.03e-177,501,99.60,-2,0
C194948_59.0,XP_020240237.1,98.795,249,3,0,1217,471,1,249,2.11e-177,501,99.60,-2,0
C194948_59.0,XP_017408442.1,96.525,259,9,0,1217,441,1,259,4.29e-177,501,98.84,-2,0
C194948_59.0,XP_004492717.1,97.683,259,6,0,1217,441,1,259,4.32e-177,501,99.23,-2,0
C194948_59.0,XP_027915561.1,98.394,249,4,0,1217,471,1,249,6.77e-177,500,99.60,-2,0
C194948_59.0,TKY55884.1,97.590,249,6,0,1217,471,1,249,1.56e-176,499,99.60,-2,0
C194948_59.0,XP_007157927.1,95.753,259,11,0,1217,441,1,259,2.22e-176,499,98.84,-2,0
C194948_59.0,NP_001236274.2,97.590,249,6,0,1217,471,1,249,3.66e-176,498,99.20,-2,0
C194948_59.0,ACU19917.1,97.590,249,6,0,1217,471,1,249,3.66e-176,498,99.20,-2,0
C194948_59.0,XP_027365728.1,97.189,249,7,0,1217,471,1,249,4.18e-176,498,99.60,-2,0
C194948_59.0,XP_027346504.1,96.787,249,8,0,1217,471,1,249,7.00e-176,498,99.60,-2,0
C194948_59.0,PNY00043.1,99.603,252,1,0,1196,441,1,252,8.61e-176,497,100.00,-2,0
C194948_59.0,XP_020216642.1,97.590,249,6,0,1217,471,1,249,1.03e-175,497,99.20,-2,0
C194948_59.0,RDX67078.1,95.753,259,11,0,1217,441,1,259,1.22e-175,497,98.46,-2,0
C194948_59.0,XP_019421557.1,97.590,249,6,0,1217,471,1,249,1.33e-175,497,98.80,-2,0
C194948_59.0,XP_007157930.1,95.367,259,12,0,1217,441,1,259,1.46e-175,497,98.46,-2,0
C194948_59.0,PNY17228.1,96.124,258,10,0,1217,444,1,258,2.53e-175,496,98.45,-2,0
C194948_59.0,XP_014519338.1,97.189,249,7,0,1217,471,1,249,3.46e-175,496,98.80,-2,0
C194948_59.0,XP_023873292.1,94.208,259,15,0,1217,441,1,259,4.79e-175,496,98.84,-2,0
C194948_59.0,XP_023884416.1,94.208,259,15,0,1217,441,1,259,6.18e-175,495,98.84,-2,0
C194948_59.0,XP_030923765.1,93.822,259,16,0,1217,441,1,259,1.14e-174,494,98.84,-2,0
C194948_59.0,XP_015950581.1,96.386,249,9,0,1217,471,1,249,1.19e-174,494,99.20,-2,0
C194948_59.0,XP_019421208.1,96.787,249,8,0,1217,471,1,249,1.33e-174,494,98.39,-2,0
C194948_59.0,XP_007225812.1,94.595,259,14,0,1217,441,1,259,1.34e-174,494,98.46,-2,0
C194948_59.0,XP_030923722.1,93.822,259,16,0,1217,441,1,259,1.99e-174,494,98.84,-2,0
C194948_59.0,XP_018822032.1,93.436,259,17,0,1217,441,1,259,2.26e-174,494,98.84,-2,0
C194948_59.0,XP_003612146.1,95.736,258,11,0,1217,444,1,258,2.62e-174,494,97.67,-2,0
C194948_59.0,PQP95027.1,94.208,259,15,0,1217,441,1,259,3.59e-174,493,98.46,-2,0
C194948_59.0,XP_007213832.1,94.208,259,15,0,1217,441,1,259,4.23e-174,493,98.07,-2,0
C194948_59.0,XP_023884422.1,93.822,259,16,0,1217,441,1,259,5.52e-174,493,98.46,-2,0
C194948_59.0,XP_027360833.1,96.386,249,9,0,1217,471,1,249,5.58e-174,493,98.80,-2,0
C194948_59.0,XP_010033473.1,93.822,259,16,0,1217,441,1,259,6.27e-174,493,98.46,-2,0
C194948_59.0,TKY70471.1,96.386,249,9,0,1217,471,1,249,7.02e-174,493,98.39,-2,0
C194948_59.0,XP_003537629.1,96.787,249,8,0,1217,471,1,249,7.83e-174,493,98.39,-2,0
C194948_59.0,XP_008349142.1,93.822,259,16,0,1217,441,1,259,1.69e-173,491,97.68,-2,0
C194948_59.0,XP_015933593.1,96.386,249,9,0,1217,471,1,249,1.96e-173,491,98.39,-2,0
C194948_59.0,XP_024158693.1,95.582,249,11,0,1217,471,1,249,2.37e-173,491,97.99,-2,0
C194948_59.0,XP_031391703.1,93.436,259,17,0,1217,441,1,259,2.38e-173,491,98.46,-2,0
C194948_59.0,XP_008392283.1,93.436,259,17,0,1217,441,1,259,2.43e-173,491,97.68,-2,0
C194948_59.0,XP_010113368.1,95.181,249,12,0,1217,471,1,249,2.52e-173,491,98.80,-2,0
C194948_59.0,XP_004512125.1,95.984,249,10,0,1217,471,1,249,2.55e-173,491,98.39,-2,0
C194948_59.0,XP_010029697.1,93.050,259,18,0,1217,441,1,259,2.94e-173,491,98.46,-2,0
C194948_59.0,XP_018855871.1,92.278,259,20,0,1217,441,1,259,4.03e-173,491,98.84,-2,0
C194948_59.0,XP_004293702.1,94.779,249,13,0,1217,471,1,249,4.36e-173,491,97.99,-2,0
C194948_59.0,XP_024157977.1,94.779,249,13,0,1217,471,1,249,5.69e-173,490,97.99,-2,0
C194948_59.0,XP_023003927.1,92.664,259,19,0,1217,441,1,259,6.74e-173,490,98.46,-2,0
C194948_59.0,CAC20221.1,95.984,249,10,0,1217,471,1,249,7.60e-173,490,97.99,-2,0
C194948_59.0,XP_011025941.1,93.050,259,18,0,1217,441,1,259,8.11e-173,490,98.07,-2,0
C194948_59.0,XP_015889676.1,93.574,249,16,0,1217,471,1,249,9.05e-173,490,98.80,-2,0
C194948_59.0,XP_031376897.1,93.050,259,18,0,1217,441,1,259,9.05e-173,490,98.46,-2,0
C194948_59.0,XP_028774515.1,95.984,249,10,0,1217,471,1,249,9.09e-173,490,97.99,-2,0
C194948_59.0,XP_003517183.1,95.984,249,10,0,1217,471,1,249,1.08e-172,489,97.99,-2,0
C194948_59.0,XP_028793900.1,94.882,254,13,0,1232,471,68,321,1.15e-172,493,96.85,-2,0
C194948_59.0,ACU17029.1,95.984,249,10,0,1217,471,1,249,1.18e-172,489,97.99,-2,0
C194948_59.0,XP_030464134.1,94.208,259,15,0,1217,441,1,259,1.30e-172,489,98.46,-2,0
C194948_59.0,XP_008222449.1,94.231,260,14,1,1217,441,1,260,1.33e-172,489,98.08,-2,0
C194948_59.0,XP_004956031.1,93.822,259,16,0,1217,441,1,259,2.28e-172,489,97.30,-2,0
C194948_59.0,XP_010526791.1,92.278,259,20,0,1217,441,1,259,2.59e-172,489,98.46,-2,0
C194948_59.0,XP_022963335.1,92.278,259,20,0,1217,441,1,259,2.67e-172,489,98.46,-2,0
C194948_59.0,XP_018860017.1,91.892,259,21,0,1217,441,1,259,2.67e-172,489,98.46,-2,0
C194948_59.0,XP_006383123.1,92.664,259,19,0,1217,441,1,259,2.67e-172,489,98.07,-2,0
C194948_59.0,XP_006412022.1,93.411,258,17,0,1217,444,1,258,2.80e-172,488,97.67,-2,0
C194948_59.0,GAV74349.1,91.892,259,21,0,1217,441,1,259,2.89e-172,488,98.46,-2,0
C194948_59.0,OVA03645.1,93.436,259,17,0,1217,441,1,259,2.95e-172,488,97.30,-2,0
C194948_59.0,TXG59775.1,92.664,259,19,0,1217,441,1,259,3.33e-172,488,98.07,-2,0
C194948_59.0,NP_001310814.1,94.779,249,13,0,1217,471,1,249,3.44e-172,488,97.99,-2,0
C194948_59.0,XP_011043211.1,92.664,259,19,0,1217,441,1,259,3.59e-172,488,97.68,-2,0
C194948_59.0,XP_016692443.1,94.779,249,13,0,1217,471,1,249,4.14e-172,488,98.39,-2,0
C194948_59.0,XP_030468011.1,94.378,249,14,0,1217,471,1,249,4.74e-172,488,98.39,-2,0
C194948_59.0,AFK48547.1,96.356,247,9,0,1217,477,1,247,4.86e-172,488,97.57,-2,0
C194948_59.0,KAB1201877.1,92.278,259,20,0,1217,441,1,259,6.73e-172,488,98.07,-2,0
C194948_59.0,KAE8010605.1,91.892,259,21,0,1217,441,1,259,7.56e-172,488,98.07,-2,0
C194948_59.0,XP_030523826.1,93.574,249,16,0,1217,471,1,249,9.14e-172,487,98.80,-2,0
C194948_59.0,XP_020872761.1,93.023,258,18,0,1217,444,1,258,1.04e-171,487,98.06,-2,0
C194948_59.0,TYI05790.1,93.822,259,16,0,1217,441,1,259,1.20e-171,487,98.46,-2,0
C194948_59.0,XP_013644763.1,93.173,249,17,0,1217,471,1,249,1.37e-171,487,98.39,-2,0
C194948_59.0,XP_012469352.1,94.378,249,14,0,1217,471,1,249,1.41e-171,487,98.39,-2,0
C194948_59.0,KAB5547527.1,93.023,258,18,0,1217,444,1,258,1.60e-171,486,98.06,-2,0
C194948_59.0,XP_022751450.1,94.378,249,14,0,1217,471,1,249,1.65e-171,486,98.39,-2,0
C194948_59.0,XP_009109323.1,93.173,249,17,0,1217,471,1,249,1.65e-171,486,98.39,-2,0
C194948_59.0,XP_004134871.1,93.976,249,15,0,1217,471,1,249,1.68e-171,486,98.39,-2,0
C194948_59.0,XP_021908237.1,91.506,259,22,0,1217,441,1,259,1.86e-171,486,98.07,-2,0
C194948_59.0,XP_006387604.1,93.822,259,16,0,1217,441,1,259,1.92e-171,486,98.07,-2,0
C194948_59.0,XP_031389264.1,93.976,249,15,0,1217,471,1,249,1.96e-171,486,98.39,-2,0
C194948_59.0,XP_022874751.1,93.050,259,18,0,1217,441,1,259,2.07e-171,486,97.68,-2,0
C194948_59.0,XP_010432197.1,93.023,258,18,0,1217,444,1,258,2.15e-171,486,98.06,-2,0
C194948_59.0,NP_195336.1,93.023,258,18,0,1217,444,1,258,2.24e-171,486,98.06,-2,0
C194948_59.0,XP_030530762.1,93.574,249,16,0,1217,471,1,249,2.40e-171,486,98.39,-2,0
C194948_59.0,XP_013584042.1,93.173,249,17,0,1217,471,1,249,2.70e-171,486,97.99,-2,0
C194948_59.0,XP_011025942.1,93.436,259,17,0,1217,441,1,259,3.14e-171,486,98.07,-2,0
C194948_59.0,XP_022133211.1,92.771,249,18,0,1217,471,1,249,3.14e-171,486,98.39,-2,0
C194948_59.0,XP_008440805.1,93.574,249,16,0,1217,471,1,249,3.28e-171,486,98.39,-2,0
C194948_59.0,OVA11641.1,93.050,259,18,0,1217,441,1,259,3.31e-171,486,97.30,-2,0
C194948_59.0,XP_010920228.1,91.506,259,22,0,1217,441,1,259,4.19e-171,486,98.07,-2,0
C194948_59.0,XP_031258608.1,93.574,249,16,0,1217,471,1,249,4.22e-171,486,98.39,-2,0
C194948_59.0,XP_010446820.1,92.636,258,19,0,1217,444,1,258,4.42e-171,485,98.06,-2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_003624218.1,88.444,225,25,1,169,840,2,226,0.0,375,91.11,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_003624218.1,95.804,143,6,0,836,1264,225,367,0.0,292,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,ACJ84739.1,88.000,225,26,1,169,840,2,226,0.0,373,91.11,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,ACJ84739.1,95.804,143,6,0,836,1264,225,367,0.0,292,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_004492869.1,86.344,227,27,4,169,840,1,226,1.32e-176,360,90.31,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_004492869.1,94.406,143,8,0,836,1264,225,367,1.32e-176,286,97.20,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_003552463.1,78.509,228,44,3,169,840,1,227,3.66e-163,312,84.65,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_003552463.1,95.105,143,7,0,836,1264,226,368,3.66e-163,289,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_007139698.1,76.652,227,50,2,169,840,1,227,2.63e-162,306,83.70,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_007139698.1,97.203,143,4,0,836,1264,226,368,2.63e-162,292,97.90,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_028214716.1,78.070,228,45,3,169,840,1,227,3.03e-162,309,84.21,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_028214716.1,95.105,143,7,0,836,1264,226,368,3.03e-162,289,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_027926033.1,77.533,227,48,2,169,840,1,227,3.49e-162,308,84.14,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_027926033.1,95.804,143,6,0,836,1264,226,368,3.49e-162,290,97.20,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,RDX91982.1,78.509,228,44,3,169,840,1,227,4.95e-162,310,85.09,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,RDX91982.1,94.406,143,8,0,836,1264,226,368,4.95e-162,288,97.90,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_027350516.1,77.974,227,45,2,169,840,1,225,8.03e-162,306,83.26,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_027350516.1,95.804,143,6,0,836,1264,224,366,8.03e-162,291,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_028247731.1,77.193,228,48,3,169,840,1,228,1.28e-161,304,83.33,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,XP_028247731.1,96.503,143,5,0,836,1264,227,369,1.28e-161,292,98.60,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,TKY65325.1,76.652,227,50,2,169,840,1,227,5.02e-160,304,83.26,1,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,TKY65325.1,93.706,143,9,0,836,1264,226,368,5.02e-160,286,97.90,2,0
scaffold24292_Locus_39223_0_59.5_BUBBLE,NP_001276320.1,76.754,228,49,3,169,840,1,228,2.63e-159,301,82.89,1,0
