marker,chr,pos
scaffold19388_Locus_25372_0_29.7_LINEAR_1315,LG2,32.9240585889503
scaffold19388_Locus_25372_0_29.7_LINEAR_1688,LG2,32.92405958895031
C193254_59.0_297,LG2,32.924060588950304
C193254_59.0_328,LG2,32.92406158895031
C193254_59.0_409,LG2,32.92406258895031
C193254_59.0_451,LG2,32.924063588950304
Locus_20288_Contig1_298,LG2,33.49227086588922
Locus_20288_Contig1_866,LG2,33.492271865889215
Locus_20288_Contig1_977,LG2,33.49227286588921
C172728_57.0_300,LG2,34.060480142828126
C190724_54.0_762,LG2,34.060481142828124
C172728_57.0_570,LG2,34.06048214282812
C206266_60.0_735,LG2,34.060483142828126
C206266_60.0_855,LG2,34.06048414282812
C206266_60.0_1300,LG2,34.06048514282812
C206266_60.0_1395,LG2,34.060486142828125
C212756_58.0_2200,LG2,34.06048714282812
C185874_55.0_124,LG2,34.61606656244587
C198870_55.0_1206,LG2,35.17788895874734
C198870_55.0_1307,LG2,35.177889958747336
C201604_58.0_713,LG2,35.73346937836509
C201604_58.0_1216,LG2,35.73347037836509
C202870_55.0_392,LG2,35.73347137836509
C202870_55.0_1052,LG2,35.73347237836509
C202870_55.0_1290,LG2,35.73347337836509
scaffold23000_Locus_34618_0_58.9_LINEAR_2423,LG2,35.73347437836509
C215884_60.0_896,LG2,35.73347537836509
C197654_62.0_558,LG2,35.73347637836509
C215782_60.0_2211,LG2,35.73347737836509
C179894_58.0_287,LG2,36.29529977466655
C179894_58.0_339,LG2,36.29530077466655
C179894_58.0_448,LG2,36.29530177466655
C212658_56.0_619,LG2,36.857124170968014
C212658_56.0_757,LG2,36.85712517096801
C212658_56.0_1741,LG2,36.857126170968016
Locus_1486_Contig1_2914,LG2,37.42533344790692
Locus_1486_Contig1_1221,LG2,37.42533444790692
C185382_51.0_373,LG2,38.5749632789525
scaffold23806_Locus_37372_0_58.0_LINEAR_1989,LG2,38.5749642789525
scaffold20759_Locus_28652_1_44.5_COMPLEX_1589,LG2,39.15638683305918
C187314_53.0_920,LG2,40.33307560450883
C175144_61.0_134,LG2,40.333076604508825
C175144_61.0_288,LG2,40.33307760450882
C187314_53.0_944,LG2,40.33307860450883
C187314_53.0_988,LG2,40.333079604508825
C187314_53.0_996,LG2,40.33308060450882
C187314_53.0_1014,LG2,40.33308160450883
C196286_52.0_895,LG2,40.333082604508824
C196286_52.0_985,LG2,40.33308360450883
C196286_52.0_1033,LG2,40.33308460450883
scaffold18302_Locus_22885_0_60.4_LINEAR_1136,LG2,40.333085604508824
scaffold6245_Locus_2389_1_53.7_COMPLEX_882,LG2,40.9078245601263
scaffold6245_Locus_2389_1_53.7_COMPLEX_1113,LG2,40.9078255601263
scaffold20552_Locus_28076_0_51.2_LINEAR_938,LG2,40.907826560126296
scaffold5459_Locus_2008_1_56.8_BUBBLE_1472,LG2,40.9078275601263
scaffold5459_Locus_2008_1_56.8_BUBBLE_1532,LG2,40.9078285601263
C189284_58.0_313,LG2,40.907829560126295
C189284_58.0_616,LG2,40.9078305601263
C189284_58.0_979,LG2,40.9078315601263
scaffold21891_Locus_31515_0_57.8_FORK_2195,LG2,42.08452033157594
scaffold21828_Locus_31365_0_55.7_LINEAR_1887,LG2,43.261209103025585
scaffold14708_Locus_15163_0_52.9_LINEAR_1352,LG2,43.26121010302558
scaffold21828_Locus_31365_0_55.7_LINEAR_1305,LG2,43.26121110302558
scaffold21828_Locus_31365_0_55.7_LINEAR_2139,LG2,43.261212103025585
scaffold21828_Locus_31365_0_55.7_LINEAR_2247,LG2,43.26121310302558
scaffold21828_Locus_31365_0_55.7_LINEAR_2445,LG2,43.26121410302559
scaffold21828_Locus_31365_0_55.7_LINEAR_2653,LG2,43.261215103025584
scaffold21828_Locus_31365_0_55.7_LINEAR_4200,LG2,43.26121610302558
scaffold21828_Locus_31365_0_55.7_LINEAR_4788,LG2,43.26121710302559
scaffold21828_Locus_31365_0_55.7_LINEAR_5106,LG2,43.261218103025584
scaffold21828_Locus_31365_0_55.7_LINEAR_5140,LG2,43.26121910302558
scaffold21828_Locus_31365_0_55.7_LINEAR_5514,LG2,43.261220103025586
scaffold21828_Locus_31365_0_55.7_LINEAR_5817,LG2,43.261221103025584
C201838_57.0_593,LG2,43.26122210302558
scaffold11632_Locus_9468_0_62.4_COMPLEX_252,LG2,43.84264465713227
C194222_59.0_106,LG2,43.842645657132266
C194222_59.0_706,LG2,43.84264665713226
C194036_60.0_753,LG2,43.84264765713227
scaffold11632_Locus_9468_0_62.4_COMPLEX_343,LG2,43.842648657132266
C215996_60.0_1159,LG2,45.062403761368074
C215996_60.0_2174,LG2,45.06240476136807
Locus_20999_Contig1_1724,LG2,45.06240576136807
C202786_60.0_623,LG2,45.062406761368074
C198950_60.0_378,LG2,45.06240776136807
C198950_60.0_778,LG2,45.06240876136807
C213618_60.0_486,LG2,45.66484855084459
C213618_60.0_468,LG2,45.664849550844586
C213618_60.0_516,LG2,45.664850550844584
C213618_60.0_558,LG2,45.66485155084459
C213618_60.0_567,LG2,45.664852550844586
C213618_60.0_840,LG2,45.66485355084458
C213618_60.0_1083,LG2,45.66485455084459
C213618_60.0_1893,LG2,45.664855550844585
C214826_61.0_1282,LG2,46.855557775575946
C214826_61.0_2200,LG2,46.85555877557595
C214826_61.0_2710,LG2,46.85555977557595
C208458_55.0_467,LG2,46.85556077557595
C200962_54.0_1070,LG2,46.85556177557595
scaffold24697_Locus_41020_0_56.6_LINEAR_720,LG2,47.43698432968263
scaffold24697_Locus_41020_0_56.6_LINEAR_1560,LG2,47.436985329682635
scaffold24697_Locus_41020_0_56.6_LINEAR_1921,LG2,47.43698632968263
scaffold24697_Locus_41020_0_56.6_LINEAR_1969,LG2,47.43698732968263
scaffold24697_Locus_41020_0_56.6_LINEAR_2099,LG2,47.436988329682634
scaffold24697_Locus_41020_0_56.6_LINEAR_2048,LG2,47.43698932968263
C200962_54.0_800,LG2,47.43699032968263
C200962_54.0_1130,LG2,47.436991329682634
scaffold12471_Locus_10962_0_58.1_COMPLEX_233,LG2,48.018413883789314
C195214_59.0_747,LG2,48.01841488378931
C195214_59.0_787,LG2,48.01841588378932
C195214_59.0_867,LG2,48.018416883789314
C195214_59.0_1149,LG2,48.01841788378932
scaffold7362_Locus_3078_0_59.8_COMPLEX_183,LG2,48.018418883789316
C215146_51.0_352,LG2,48.01841988378931
C215146_51.0_486,LG2,48.01842088378932
C215146_51.0_1008,LG2,48.018421883789316
C205490_55.0_303,LG2,48.01842288378931
scaffold12471_Locus_10962_0_58.1_COMPLEX_802,LG2,48.01842388378932
scaffold12471_Locus_10962_0_58.1_COMPLEX_914,LG2,48.018424883789315
scaffold12471_Locus_10962_0_58.1_COMPLEX_935,LG2,48.01842588378931
scaffold12471_Locus_10962_0_58.1_COMPLEX_977,LG2,48.01842688378932
C211096_60.0_470,LG2,48.018427883789315
C211096_60.0_594,LG2,48.01842888378931
C211096_60.0_726,LG2,48.01842988378932
C211096_60.0_1473,LG2,48.018430883789314
C211096_60.0_1512,LG2,48.01843188378932
C211096_60.0_1704,LG2,48.018432883789316
C211096_60.0_1752,LG2,48.018433883789314
C158526_55.0_333,LG2,48.59317283940679
scaffold22822_Locus_34059_0_37.6_LINEAR_1464,LG2,48.59317383940679
C175826_53.0_529,LG2,48.593174839406785
C189322_59.0_429,LG2,49.1613821163457
Locus_2331_Contig1_2442,LG2,49.1613831163457
Locus_2331_Contig1_2996,LG2,49.161384116345694
C189322_59.0_606,LG2,49.1613851163457
C189322_59.0_648,LG2,49.161386116345696
C189322_59.0_654,LG2,49.16138711634569
C189322_59.0_831,LG2,49.1613881163457
C189322_59.0_895,LG2,49.161389116345696
C212016_57.0_337,LG2,50.32439050721801
C213630_58.0_1480,LG2,50.32439150721802
scaffold12446_Locus_10920_0_63.0_COMPLEX_1032,LG2,50.324392507218015
scaffold12446_Locus_10920_0_63.0_COMPLEX_1058,LG2,50.32439350721802
C212016_57.0_338,LG2,50.32439450721802
C212016_57.0_427,LG2,50.324395507218014
C212016_57.0_1609,LG2,50.32439650721802
C212016_57.0_1627,LG2,50.324397507218016
C207704_52.0_697,LG2,52.08983768756685
C193928_57.0_923,LG2,52.089838687566854
scaffold6679_Locus_2585_1_41.8_COMPLEX_1287,LG2,52.08983968756685
scaffold6679_Locus_2585_1_41.8_COMPLEX_1380,LG2,52.08984068756685
C175966_53.0_483,LG2,53.919926788149226
scaffold22977_Locus_34540_0_56.2_LINEAR_448,LG2,53.919927788149224
C180352_52.0_672,LG2,53.91992878814922
C188628_60.0_536,LG2,55.13968389238503
Locus_144_Contig1_1741,LG2,56.31637266383467
Locus_144_Contig1_1119,LG2,56.316373663834675
Locus_144_Contig1_1165,LG2,56.31637466383467
Locus_144_Contig1_2170,LG2,56.31637566383467
Locus_144_Contig1_2173,LG2,56.316376663834674
Locus_144_Contig1_2176,LG2,56.31637766383467
Locus_144_Contig1_2321,LG2,56.31637866383467
Locus_144_Contig1_2425,LG2,56.316379663834674
Locus_144_Contig1_2515,LG2,56.31638066383467
Locus_144_Contig1_2519,LG2,56.31638166383467
Locus_144_Contig1_2531,LG2,56.31638266383467
Locus_144_Contig1_2611,LG2,56.31638366383467
Locus_144_Contig1_2618,LG2,56.31638466383467
scaffold5554_Locus_2054_1_53.6_COMPLEX_388,LG2,56.31638566383467
scaffold5564_Locus_2059_1_56.4_COMPLEX_3232,LG2,56.31638666383467
C204082_50.0_1132,LG2,56.316387663834675
C204082_50.0_1451,LG2,56.31638866383467
scaffold9997_Locus_6910_0_57.7_FORK_664,LG2,56.31638966383467
C207860_54.0_1536,LG2,56.316390663834675
scaffold9743_Locus_6513_0_54.6_COMPLEX_899,LG2,56.31639166383467
scaffold5553_Locus_2054_0_47.2_COMPLEX_832,LG2,56.88459894077358
C204764_60.0_206,LG2,56.88459994077358
C204764_60.0_212,LG2,56.88460094077358
scaffold5553_Locus_2054_0_47.2_COMPLEX_934,LG2,56.88460194077358
C195202_25.0_1074,LG2,57.47986915811654
C212734_62.0_193,LG2,58.082308947593056
C212734_62.0_2132,LG2,58.08230994759305
C215320_54.0_3244,LG2,58.65704890321053
scaffold24275_Locus_39169_0_56.2_LINEAR_364,LG2,58.65704990321053
scaffold24275_Locus_39169_0_56.2_LINEAR_922,LG2,58.657050903210525
Locus_765_Contig1_2868,LG2,63.80335325831425
C172230_63.0_169,LG2,64.37809221393172
C179988_62.0_439,LG2,64.37809321393172
C179988_62.0_506,LG2,64.37809421393172
C172230_63.0_340,LG2,64.37809521393172
C172230_63.0_532,LG2,64.37809621393171
C191240_57.0_345,LG2,64.37809721393171
C168314_60.0_236,LG2,64.37809821393172
C168314_60.0_542,LG2,64.37809921393172
C192766_60.0_839,LG2,64.96636264918656
scaffold17266_Locus_20518_0_59.6_LINEAR_1312,LG2,65.56880243866307
C197490_59.0_130,LG2,65.56880343866307
C197490_59.0_235,LG2,65.56880443866308
C197490_59.0_562,LG2,65.56880543866308
C178924_58.0_198,LG2,65.56880643866307
C215086_59.0_1330,LG2,72.76085924995759
Locus_28453_Contig1_1773,LG2,80.92077486576937
Locus_28453_Contig1_1683,LG2,80.92077586576937
scaffold3969_Locus_1382_1_47.9_COMPLEX_1060,LG2,82.11147809050075
scaffold3969_Locus_1382_1_47.9_COMPLEX_1114,LG2,82.11147909050075
scaffold3969_Locus_1382_1_47.9_COMPLEX_1141,LG2,82.11148009050075
Locus_9179_Contig1_1351,LG2,82.68621904611821
Locus_9179_Contig1_1144,LG2,82.68622004611821
Locus_9179_Contig1_1747,LG2,82.68622104611822
Locus_9179_Contig1_1768,LG2,82.68622204611822
C187748_58.0_824,LG2,82.68622304611822
C187748_58.0_920,LG2,82.68622404611821
scaffold13323_Locus_12483_0_53.6_FORK_660,LG2,82.68622504611821
C186050_57.0_695,LG2,83.26096400173567
C186050_57.0_725,LG2,83.26096500173568
C186050_57.0_773,LG2,83.26096600173568
C186050_57.0_783,LG2,83.26096700173568
C186050_57.0_809,LG2,83.26096800173568
scaffold13323_Locus_12483_0_53.6_FORK_1083,LG2,83.26096900173567
C200244_53.0_176,LG2,83.26097000173567
C200244_53.0_258,LG2,83.26097100173568
C200244_53.0_595,LG2,83.26097200173568
C178574_57.0_212,LG2,86.3513219009151
scaffold15250_Locus_16245_0_55.5_LINEAR_535,LG2,86.3513229009151
scaffold10526_Locus_7732_1_49.7_FORK_287,LG2,92.1463642523482
scaffold10526_Locus_7732_1_49.7_FORK_111,LG2,92.14636525234822
scaffold10526_Locus_7732_1_49.7_FORK_199,LG2,92.14636625234822
scaffold10526_Locus_7732_1_49.7_FORK_204,LG2,92.14636725234821
scaffold10526_Locus_7732_1_49.7_FORK_235,LG2,92.14636825234821
scaffold10526_Locus_7732_1_49.7_FORK_262,LG2,92.14636925234821
scaffold25315_Locus_45625_0_59.3_LINEAR_3517,LG2,94.5873319914461
C211640_54.0_1942,LG2,95.83759350581265
C212206_57.0_2033,LG2,98.89016192583514
C212206_57.0_1743,LG2,98.89016292583514
C212206_57.0_1914,LG2,98.89016392583514
C212206_57.0_2118,LG2,98.89016492583514
C197322_57.0_386,LG2,99.43963859380452
C197322_57.0_650,LG2,99.43963959380453
C197322_57.0_996,LG2,99.43964059380453
scaffold19121_Locus_24805_0_49.3_FORK_596,LG2,99.43964159380452
scaffold19121_Locus_24805_0_49.3_FORK_696,LG2,99.43964259380452
scaffold19121_Locus_24805_0_49.3_FORK_768,LG2,99.43964359380452
C197322_57.0_695,LG2,99.43964459380453
C197322_57.0_698,LG2,99.43964559380453
C215390_61.0_595,LG2,101.1644683809783
C215390_61.0_430,LG2,101.1644693809783
C215390_61.0_1663,LG2,101.1644703809783
C215390_61.0_1976,LG2,101.1644713809783
C215390_61.0_778,LG2,101.16447238097831
C215390_61.0_1019,LG2,101.16447338097831
C215390_61.0_1555,LG2,101.1644743809783
C215390_61.0_1726,LG2,101.1644753809783
C215390_61.0_1786,LG2,101.1644763809783
C179202_58.0_194,LG2,104.2170448010008
C179202_58.0_113,LG2,104.21704580100081
C179202_58.0_203,LG2,104.2170468010008
C179202_58.0_243,LG2,104.2170478010008
C179202_58.0_449,LG2,104.2170488010008
C179202_58.0_497,LG2,104.2170498010008
C179202_58.0_520,LG2,104.21705080100081
C179202_58.0_527,LG2,104.2170518010008
C179202_58.0_545,LG2,104.2170528010008
C179202_58.0_608,LG2,104.2170538010008
C179202_58.0_734,LG2,104.2170548010008
C179202_58.0_704,LG2,104.2170558010008
C203124_60.0_291,LG2,104.21705680100081
Locus_15229_Contig1_534,LG2,106.62856445568985
Locus_15229_Contig1_1106,LG2,106.62856545568985
C199356_58.0_412,LG2,154.05656607783692
scaffold16842_Locus_19582_0_40.5_LINEAR_503,LG2,154.05656707783692
scaffold16842_Locus_19582_0_40.5_LINEAR_665,LG2,154.05656807783691
scaffold16842_Locus_19582_0_40.5_LINEAR_1486,LG2,154.0565690778369
scaffold16842_Locus_19582_0_40.5_LINEAR_1503,LG2,154.0565700778369
scaffold2541_Locus_861_0_53.4_COMPLEX_1102,LG2,163.5907599910645
Locus_2441_Contig1_4928,LG2,168.40005830725087
C215810_60.0_713,LG2,168.40005930725087
C215810_60.0_1739,LG2,168.40006030725087
C196120_50.0_884,LG2,180.57543568405768
C196120_50.0_985,LG2,180.57543668405768
C196120_50.0_1236,LG2,180.5754376840577
C169118_50.0_484,LG2,180.5754386840577
Locus_2398_Contig1_1078,LG2,187.02116741661018
scaffold24107_Locus_38409_0_51.7_LINEAR_1107,LG2,192.37486812675098
scaffold23000_Locus_34618_0_58.9_LINEAR_1709,LG2,194.18288566624165
scaffold23000_Locus_34618_0_58.9_LINEAR_1677,LG2,194.18288666624164
scaffold6245_Locus_2389_1_53.7_COMPLEX_1124,LG2,198.68217215246668
Locus_407_Contig1_281,LG2,201.18425961639124
Locus_407_Contig1_308,LG2,201.18426061639124
Locus_407_Contig1_389,LG2,201.18426161639124
Locus_407_Contig1_449,LG2,201.18426261639124
C176498_24.0_293,LG2,203.06014326496413
C205310_57.0_1242,LG2,209.95279130009075
C207704_52.0_1546,LG2,210.52753025570823
C182432_58.0_549,LG2,219.0601103529802
scaffold10242_Locus_7300_0_51.6_FORK_1686,LG3,0
scaffold10242_Locus_7300_0_51.6_FORK_1779,LG3,1e-6
scaffold10242_Locus_7300_0_51.6_FORK_2024,LG3,2e-6
scaffold10242_Locus_7300_0_51.6_FORK_2178,LG3,3e-6
scaffold10242_Locus_7300_0_51.6_FORK_2259,LG3,4e-6
scaffold10242_Locus_7300_0_51.6_FORK_2336,LG3,4.9999999999999996e-6
scaffold10242_Locus_7300_0_51.6_FORK_2339,LG3,6e-6
scaffold10242_Locus_7300_0_51.6_FORK_2391,LG3,7e-6
scaffold10242_Locus_7300_0_51.6_FORK_2399,LG3,8e-6
scaffold10242_Locus_7300_0_51.6_FORK_2451,LG3,9e-6
scaffold9132_Locus_5575_0_60.0_COMPLEX_292,LG3,4.954433214593717
scaffold9133_Locus_5575_1_58.5_COMPLEX_278,LG3,4.954434214593717
scaffold5105_Locus_1846_0_48.6_COMPLEX_755,LG3,6.11743560546604
scaffold5105_Locus_1846_0_48.6_COMPLEX_627,LG3,6.1174366054660405
scaffold5105_Locus_1846_0_48.6_COMPLEX_641,LG3,6.117437605466041
scaffold5107_Locus_1846_2_59.7_COMPLEX_1107,LG3,6.117438605466041
C200118_53.0_519,LG3,6.11743960546604
C200118_53.0_1077,LG3,6.11744060546604
C200118_53.0_1080,LG3,6.11744160546604
C200118_53.0_1197,LG3,6.1174426054660405
C200118_53.0_1233,LG3,6.117443605466041
C200118_53.0_1242,LG3,6.117444605466041
C200118_53.0_1299,LG3,6.117445605466041
C200118_53.0_1332,LG3,6.11744660546604
C200118_53.0_1356,LG3,6.11744760546604
scaffold18608_Locus_23689_0_61.6_LINEAR_1849,LG3,6.712714822809001
Locus_1575_Contig1_422,LG3,6.712715822809001
Locus_1575_Contig1_624,LG3,6.712716822809001
Locus_1575_Contig1_810,LG3,6.712717822809001
Locus_1575_Contig1_909,LG3,6.712718822809
Locus_1575_Contig1_981,LG3,6.712719822809
Locus_1575_Contig1_984,LG3,6.7127208228090005
Locus_1575_Contig1_1143,LG3,6.712721822809001
Locus_1575_Contig1_1495,LG3,6.712722822809001
Locus_1575_Contig1_1531,LG3,6.712723822809001
Locus_1575_Contig1_2447,LG3,6.712724822809
Locus_1575_Contig1_2660,LG3,6.712725822809
Locus_1575_Contig1_2679,LG3,6.7127268228090005
scaffold19235_Locus_25052_0_52.5_LINEAR_748,LG3,6.712727822809001
C212288_60.0_730,LG3,6.712728822809001
scaffold18941_Locus_24421_0_53.4_LINEAR_479,LG3,6.712729822809001
C204620_53.0_744,LG3,7.300993258063852
scaffold24190_Locus_38751_0_58.0_LINEAR_784,LG3,7.300994258063851
C209860_57.0_655,LG3,7.3009952580638515
C204620_53.0_1175,LG3,7.300996258063852
C204620_53.0_1217,LG3,7.300997258063852
scaffold19235_Locus_25052_0_52.5_LINEAR_598,LG3,7.300998258063852
Locus_19475_Contig1_592,LG3,7.850471926033231
scaffold13309_Locus_12462_0_59.2_LINEAR_460,LG3,7.85047292603323
scaffold13309_Locus_12462_0_59.2_LINEAR_621,LG3,7.850473926033231
scaffold11421_Locus_9151_1_59.3_COMPLEX_924,LG3,7.850474926033231
scaffold2570_Locus_869_0_55.4_COMPLEX_784,LG3,7.850475926033231
scaffold2570_Locus_869_0_55.4_COMPLEX_808,LG3,7.850476926033231
scaffold14079_Locus_13985_0_59.2_BUBBLE_697,LG3,7.850477926033231
C199400_53.0_562,LG3,7.850478926033231
C199400_53.0_588,LG3,7.8504799260332305
C199438_47.0_75,LG3,8.412302322334696
scaffold18402_Locus_23200_0_53.0_FORK_24,LG3,8.412303322334695
scaffold18402_Locus_23200_0_53.0_FORK_62,LG3,8.412304322334695
scaffold18402_Locus_23200_0_53.0_FORK_733,LG3,8.412305322334696
scaffold18402_Locus_23200_0_53.0_FORK_810,LG3,8.412306322334695
C199438_47.0_272,LG3,8.412307322334696
C199438_47.0_288,LG3,8.412308322334695
C199438_47.0_289,LG3,8.412309322334696
C199438_47.0_291,LG3,8.412310322334696
C199438_47.0_296,LG3,8.412311322334695
C199438_47.0_356,LG3,8.412312322334696
C199438_47.0_414,LG3,8.412313322334695
C199438_47.0_420,LG3,8.412314322334696
C199438_47.0_426,LG3,8.412315322334695
C208262_41.0_227,LG3,8.412316322334695
C208262_41.0_254,LG3,8.412317322334696
C208262_41.0_595,LG3,8.412318322334695
C208262_41.0_851,LG3,8.412319322334696
C179958_33.0_423,LG3,8.412320322334695
Locus_4580_Contig1_1623,LG3,8.412321322334696
C191254_33.0_1052,LG3,8.412322322334695
scaffold13653_Locus_13159_0_49.7_LINEAR_452,LG3,8.412323322334695
C177668_66.0_9,LG3,8.412324322334696
C177668_66.0_70,LG3,8.412325322334695
C177668_66.0_90,LG3,8.412326322334696
C177668_66.0_212,LG3,8.412327322334695
C177668_66.0_219,LG3,8.412328322334696
C177668_66.0_279,LG3,8.412329322334696
C210726_58.0_1642,LG3,8.412330322334695
scaffold1415_Locus_472_1_52.9_COMPLEX_494,LG3,10.117537572998035
C198700_61.0_852,LG3,10.117538572998034
C215306_60.0_1020,LG3,10.117539572998036
C215306_60.0_1426,LG3,10.117540572998035
C216256_61.0_3821,LG3,10.705804008252885
scaffold11520_Locus_9293_0_58.1_COMPLEX_693,LG3,11.896506232984253
scaffold11520_Locus_9293_0_58.1_COMPLEX_884,LG3,11.896507232984252
C194948_59.0_981,LG3,12.477929787090938
C202908_59.0_499,LG3,12.477930787090937
C203890_55.0_1300,LG3,13.668633011822305
scaffold25526_Locus_50243_0_58.6_LINEAR_1115,LG3,14.230455408123769
scaffold25526_Locus_50243_0_58.6_LINEAR_2365,LG3,14.230456408123768
scaffold25526_Locus_50243_0_58.6_LINEAR_2807,LG3,14.230457408123769
C194956_58.0_416,LG3,14.230458408123768
C194956_58.0_454,LG3,14.23045940812377
C194956_58.0_701,LG3,14.230460408123768
C194956_58.0_926,LG3,14.23046140812377
Locus_37572_Contig1_629,LG3,14.230462408123769
scaffold5478_Locus_2019_1_57.2_COMPLEX_2167,LG3,14.825729625466728
C189208_51.0_499,LG3,15.41399306072158
C187544_54.0_643,LG3,15.41399406072158
C187544_54.0_799,LG3,15.41399506072158
scaffold24292_Locus_39223_0_59.5_BUBBLE_937,LG3,15.41399606072158
C189208_51.0_523,LG3,15.41399706072158
C189208_51.0_553,LG3,15.41399806072158
C189208_51.0_829,LG3,15.41399906072158
C182806_52.0_505,LG3,15.41400006072158
C182806_52.0_646,LG3,15.41400106072158
C182806_52.0_679,LG3,15.41400206072158
C202260_58.0_1489,LG3,15.41400306072158
scaffold2996_Locus_1032_0_60.7_COMPLEX_606,LG3,15.41400406072158
C176146_59.0_153,LG3,15.41400506072158
C176146_59.0_201,LG3,15.41400606072158
Locus_14692_Contig1_860,LG3,16.604708285452947
C206104_54.0_328,LG3,16.604709285452948
Locus_10160_Contig1_624,LG3,16.604710285452946
scaffold24929_Locus_42416_0_54.9_LINEAR_402,LG3,17.824465389688747
C205790_60.0_687,LG3,19.015167614420115
Locus_5504_Contig1_2262,LG3,19.58990657003758
Locus_1049_Contig1_2062,LG3,19.58990757003758
scaffold12435_Locus_10894_0_55.5_COMPLEX_716,LG3,19.589908570037583
scaffold14731_Locus_15218_0_30.7_LINEAR_4550,LG3,19.589909570037584
Locus_5504_Contig1_2560,LG3,19.58991057003758
scaffold24301_Locus_39254_0_61.2_LINEAR_1852,LG3,20.151732966339047
C185856_54.0_225,LG3,20.151733966339048
scaffold24301_Locus_39254_0_61.2_LINEAR_340,LG3,20.151734966339045
scaffold24301_Locus_39254_0_61.2_LINEAR_485,LG3,20.151735966339047
scaffold24301_Locus_39254_0_61.2_LINEAR_487,LG3,20.151736966339048
scaffold24301_Locus_39254_0_61.2_LINEAR_1042,LG3,20.15173796633905
scaffold24301_Locus_39254_0_61.2_LINEAR_1219,LG3,20.151738966339046
scaffold24301_Locus_39254_0_61.2_LINEAR_1447,LG3,20.151739966339047
scaffold24301_Locus_39254_0_61.2_LINEAR_1636,LG3,20.151740966339048
scaffold24301_Locus_39254_0_61.2_LINEAR_1752,LG3,20.151741966339046
scaffold24301_Locus_39254_0_61.2_LINEAR_1827,LG3,20.151742966339047
scaffold24301_Locus_39254_0_61.2_LINEAR_1887,LG3,20.151743966339048
scaffold24301_Locus_39254_0_61.2_LINEAR_1948,LG3,20.151744966339045
scaffold24301_Locus_39254_0_61.2_LINEAR_2076,LG3,20.151745966339046
scaffold24301_Locus_39254_0_61.2_LINEAR_2092,LG3,20.151746966339047
scaffold24301_Locus_39254_0_61.2_LINEAR_2144,LG3,20.151747966339048
scaffold24301_Locus_39254_0_61.2_LINEAR_2158,LG3,20.151748966339046
scaffold14731_Locus_15218_0_30.7_LINEAR_4429,LG3,20.151749966339047
C191584_45.0_343,LG3,21.30137879738463
C212920_53.0_1733,LG3,21.301379797384627
C203968_55.0_694,LG3,21.869587074323537
Locus_1641_Contig1_4770,LG3,22.431409470625002
C210504_61.0_167,LG3,23.006148426242472
C210504_61.0_182,LG3,23.00614942624247
C183372_58.0_699,LG3,23.587571980349157
C183372_58.0_769,LG3,23.587572980349158
C211580_61.0_1002,LG3,26.05871984626497
C211580_61.0_1103,LG3,26.058720846264972
scaffold16422_Locus_18735_0_53.1_FORK_1093,LG3,26.058721846264973
scaffold21699_Locus_31023_0_38.8_LINEAR_1504,LG3,26.653989063607934
C169580_57.0_154,LG3,27.888808946847345
scaffold10884_Locus_8235_0_58.7_COMPLEX_1641,LG3,27.888809946847346
scaffold17841_Locus_21852_0_58.6_COMPLEX_122,LG3,28.477073382102198
scaffold17841_Locus_21852_0_58.6_COMPLEX_224,LG3,28.477074382102195
scaffold17841_Locus_21852_0_58.6_COMPLEX_260,LG3,28.477075382102196
C214086_58.0_304,LG3,30.918038121200098
scaffold25379_Locus_46516_0_60.0_LINEAR_1619,LG3,33.51778195930129
scaffold25379_Locus_46516_0_60.0_LINEAR_1625,LG3,33.51778295930129
C196248_51.0_321,LG3,34.11305017664425
C194748_61.0_407,LG3,34.11305117664425
C194748_61.0_881,LG3,34.11305217664425
Locus_2832_Contig1_1503,LG3,35.31810572209119
scaffold8143_Locus_4173_1_59.7_FORK_819,LG3,35.31810672209119
scaffold22436_Locus_32972_0_56.9_LINEAR_298,LG3,35.31810772209119
C200674_56.0_1299,LG3,48.30061499101526
C182924_61.0_583,LG3,61.27046082639445
C182924_61.0_820,LG3,61.27046182639445
scaffold14463_Locus_14713_0_52.2_FORK_1402,LG3,64.47999199259962
scaffold14463_Locus_14713_0_52.2_FORK_2235,LG3,64.47999299259962
C202796_59.0_1256,LG3,82.75218170616942
Locus_11021_Contig1_385,LG3,82.75218270616944
Locus_11021_Contig1_1093,LG3,82.75218370616943
Locus_11021_Contig1_1412,LG3,82.75218470616943
Locus_121_Contig1_1915,LG3,82.75218570616943
Locus_25984_Contig1_730,LG3,82.75218670616943
C134088_37.0_189,LG3,82.75218770616944
C215626_58.0_1134,LG3,82.75218870616943
C215626_58.0_1245,LG3,82.75218970616943
Locus_11301_Contig1_2131,LG3,83.9428919309008
Locus_11301_Contig1_2711,LG3,83.9428929309008
C205984_57.0_279,LG3,84.55268025900477
C205984_57.0_288,LG3,84.55268125900479
C205984_57.0_290,LG3,84.55268225900478
C205984_57.0_317,LG3,84.55268325900478
C205984_57.0_799,LG3,84.55268425900478
C205984_57.0_1084,LG3,84.55268525900478
C205984_57.0_1273,LG3,84.55268625900477
scaffold10242_Locus_7300_0_51.6_FORK_1581,LG3,143.3370686880917
scaffold10242_Locus_7300_0_51.6_FORK_2229,LG3,143.3370696880917
