marker,chr,pos
C202072_60.0_291,LG2,65.28030400725524
scaffold25048_Locus_43142_0_57.6_LINEAR_1465,LG2,65.28030500725524
scaffold25048_Locus_43142_0_57.6_LINEAR_1489,LG2,65.28030600725523
scaffold25048_Locus_43142_0_57.6_LINEAR_1744,LG2,65.28030700725523
C209926_58.0_694,LG2,66.59640134439078
C209926_58.0_923,LG2,66.5964023443908
C209926_58.0_1043,LG2,66.5964033443908
C209926_58.0_1144,LG2,66.59640434439079
scaffold10158_Locus_7178_1_54.0_BUBBLE_989,LG2,68.54544388113358
scaffold17729_Locus_21578_0_55.7_LINEAR_854,LG2,72.02326494270152
scaffold8203_Locus_4265_0_47.6_BUBBLE_592,LG2,72.70824029740437
Locus_6560_Contig1_759,LG2,72.70824129740438
C175232_46.0_549,LG2,74.02433563453994
C175232_46.0_550,LG2,74.02433663453994
C175232_46.0_551,LG2,74.02433763453993
C175232_46.0_555,LG2,74.02433863453993
scaffold5704_Locus_2126_0_61.4_COMPLEX_601,LG2,75.32333310780771
Locus_1713_Contig1_1691,LG2,75.32333410780772
Locus_1713_Contig1_1700,LG2,75.32333510780772
scaffold5704_Locus_2126_0_61.4_COMPLEX_556,LG2,75.32333610780772
scaffold5704_Locus_2126_0_61.4_COMPLEX_579,LG2,75.32333710780772
C207062_59.0_612,LG2,78.66162292342078
C207062_59.0_1426,LG2,78.66162392342079
C207062_59.0_592,LG2,78.66162492342079
C207062_59.0_1096,LG2,78.66162592342079
Locus_28453_Contig1_1773,LG2,79.29457212302803
Locus_28453_Contig1_1683,LG2,79.29457312302803
scaffold3969_Locus_1382_1_47.9_COMPLEX_1060,LG2,80.5606674434969
scaffold3969_Locus_1382_1_47.9_COMPLEX_1114,LG2,80.56066844349691
scaffold3969_Locus_1382_1_47.9_COMPLEX_1141,LG2,80.5606694434969
scaffold3969_Locus_1382_1_47.9_COMPLEX_1294,LG2,80.5606704434969
Locus_9179_Contig1_1351,LG2,81.17045777160088
Locus_9179_Contig1_1912,LG2,81.17045877160088
C187748_58.0_515,LG2,81.17045977160087
Locus_9179_Contig1_2072,LG2,81.17046077160089
Locus_9179_Contig1_1144,LG2,81.17046177160088
Locus_9179_Contig1_1747,LG2,81.17046277160088
Locus_9179_Contig1_1768,LG2,81.17046377160088
Locus_9179_Contig1_1915,LG2,81.17046477160088
Locus_9179_Contig1_1990,LG2,81.17046577160089
Locus_9179_Contig1_2062,LG2,81.17046677160089
C187748_58.0_824,LG2,81.17046777160088
C187748_58.0_920,LG2,81.17046877160088
Locus_40976_Contig1_3919,LG2,81.17046977160088
scaffold10922_Locus_8292_0_54.9_FORK_2692,LG2,81.81985793168239
C186050_57.0_695,LG2,81.8198589316824
C186050_57.0_725,LG2,81.8198599316824
C186050_57.0_773,LG2,81.8198609316824
C186050_57.0_783,LG2,81.8198619316824
C186050_57.0_809,LG2,81.8198629316824
scaffold13323_Locus_12483_0_53.6_FORK_573,LG2,81.8198639316824
scaffold4581_Locus_1630_2_62.8_COMPLEX_1532,LG2,82.49558174138039
scaffold4581_Locus_1630_2_62.8_COMPLEX_1941,LG2,82.49558274138039
scaffold4581_Locus_1630_2_62.8_COMPLEX_1899,LG2,82.49558374138039
C215804_58.0_2355,LG2,83.16229091843442
scaffold515_Locus_175_3_67.4_COMPLEX_532,LG2,83.16229191843442
C178574_57.0_212,LG2,84.51397345019132
scaffold15250_Locus_16245_0_55.5_LINEAR_535,LG2,84.51397445019131
scaffold15250_Locus_16245_0_55.5_LINEAR_581,LG2,84.51397545019131
scaffold15250_Locus_16245_0_55.5_LINEAR_667,LG2,84.51397645019131
scaffold15250_Locus_16245_0_55.5_LINEAR_709,LG2,84.5139774501913
scaffold15250_Locus_16245_0_55.5_LINEAR_905,LG2,84.5139784501913
scaffold15250_Locus_16245_0_55.5_LINEAR_1171,LG2,84.51397945019131
scaffold15250_Locus_16245_0_55.5_LINEAR_1213,LG2,84.51398045019131
scaffold15250_Locus_16245_0_55.5_LINEAR_1468,LG2,84.51398145019131
scaffold15250_Locus_16245_0_55.5_LINEAR_1270,LG2,84.5139824501913
C211012_59.0_1574,LG2,87.99180351175924
Locus_15229_Contig1_266,LG2,88.68629361443615
C203124_60.0_162,LG2,92.16411467600409
C179202_58.0_194,LG2,92.16411567600409
C179202_58.0_203,LG2,92.16411667600408
C179202_58.0_243,LG2,92.16411767600408
C179202_58.0_520,LG2,92.16411867600408
C179202_58.0_113,LG2,92.16411967600409
C179202_58.0_449,LG2,92.16412067600409
C179202_58.0_497,LG2,92.16412167600409
C179202_58.0_527,LG2,92.16412267600408
C179202_58.0_545,LG2,92.16412367600408
C179202_58.0_608,LG2,92.16412467600408
C179202_58.0_704,LG2,92.16412567600409
C179202_58.0_734,LG2,92.16412667600409
C203124_60.0_291,LG2,92.16412767600409
C200792_57.0_128,LG2,92.16412867600408
C200792_57.0_170,LG2,92.16412967600408
C179202_58.0_886,LG2,92.16413067600409
scaffold25315_Locus_45625_0_59.3_LINEAR_3517,LG2,92.77391800410807
scaffold25315_Locus_45625_0_59.3_LINEAR_2844,LG2,92.77391900410807
scaffold25315_Locus_45625_0_59.3_LINEAR_1472,LG2,92.77392000410806
C214906_58.0_1814,LG2,94.09001434124362
C167876_52.0_521,LG2,94.09001534124361
C167876_52.0_533,LG2,94.09001634124363
C211782_57.0_612,LG2,94.09001734124362
C182144_52.0_732,LG2,94.09001834124362
Locus_37704_Contig1_998,LG2,94.09001934124362
C215390_61.0_1000,LG2,94.72296554085086
scaffold5420_Locus_1992_0_52.8_COMPLEX_3136,LG2,94.72296654085088
C215390_61.0_406,LG2,94.72296754085087
C215390_61.0_430,LG2,94.72296854085087
C215390_61.0_595,LG2,94.72296954085087
C215390_61.0_715,LG2,94.72297054085087
C215390_61.0_778,LG2,94.72297154085086
C215390_61.0_1019,LG2,94.72297254085088
C215390_61.0_1726,LG2,94.72297354085087
C215390_61.0_1786,LG2,94.72297454085087
C215390_61.0_1976,LG2,94.72297554085087
C215390_61.0_2170,LG2,94.72297654085087
C215390_61.0_2647,LG2,94.72297754085086
C215390_61.0_2716,LG2,94.72297854085087
C189914_45.0_127,LG2,96.03907287798643
C210216_49.0_926,LG2,96.03907387798643
Locus_1028_Contig1_630,LG2,96.03907487798642
C210702_51.0_882,LG2,96.03907587798642
C210702_51.0_885,LG2,96.03907687798643
C212206_57.0_2033,LG2,96.68846503806795
C212206_57.0_1368,LG2,96.68846603806794
C212206_57.0_1914,LG2,96.68846703806794
C212206_57.0_2118,LG2,96.68846803806794
C189914_45.0_439,LG2,96.68846903806794
scaffold21307_Locus_30053_0_58.0_LINEAR_1057,LG3,0
scaffold18260_Locus_22806_0_60.3_FORK_567,LG3,0.6757178096979854
scaffold18260_Locus_22806_0_60.3_FORK_654,LG3,0.6757188096979854
scaffold18260_Locus_22806_0_60.3_FORK_2820,LG3,0.6757198096979854
scaffold23336_Locus_35715_0_36.9_LINEAR_173,LG3,8.552746975695372
scaffold23336_Locus_35715_0_36.9_LINEAR_295,LG3,8.552747975695372
scaffold22404_Locus_32856_1_61.5_FORK_343,LG3,11.37263632932898
scaffold18169_Locus_22582_0_59.2_LINEAR_2280,LG3,13.373705021167392
C214200_59.0_677,LG3,13.373706021167392
Locus_12421_Contig1_3405,LG3,13.373707021167393
C203134_60.0_273,LG3,13.373708021167392
Locus_2615_Contig1_1527,LG3,13.373709021167393
scaffold25296_Locus_45399_0_61.4_LINEAR_1151,LG3,13.373710021167392
scaffold10346_Locus_7445_1_57.9_FORK_417,LG3,13.373711021167392
C200240_60.0_164,LG3,13.373712021167393
C167520_58.0_133,LG3,13.373713021167392
scaffold24924_Locus_42372_0_54.5_LINEAR_853,LG3,13.373714021167393
scaffold24924_Locus_42372_0_54.5_LINEAR_1537,LG3,13.373715021167392
scaffold24924_Locus_42372_0_54.5_LINEAR_1606,LG3,13.373716021167393
C202790_57.0_168,LG3,13.373717021167392
C215308_60.0_3306,LG3,13.373718021167392
Locus_1283_Contig1_1875,LG3,13.373719021167393
C197916_51.0_295,LG3,13.373720021167392
C197916_51.0_385,LG3,13.373721021167393
C197916_51.0_400,LG3,13.373722021167392
C197916_51.0_577,LG3,13.373723021167393
C197916_51.0_598,LG3,13.373724021167392
scaffold21262_Locus_29937_0_54.9_BUBBLE_1107,LG3,13.373725021167392
scaffold10619_Locus_7851_0_55.5_COMPLEX_1639,LG3,16.00773891261305
scaffold10619_Locus_7851_0_55.5_COMPLEX_2874,LG3,16.00773991261305
C196906_58.0_850,LG3,16.00774091261305
C196906_58.0_1066,LG3,16.00774191261305
C196906_58.0_1083,LG3,16.00774291261305
C196906_58.0_1095,LG3,16.007743912613048
C196906_58.0_1096,LG3,16.00774491261305
C196906_58.0_1127,LG3,16.00774591261305
C196906_58.0_1129,LG3,16.00774691261305
Locus_2281_Contig1_270,LG3,16.00774791261305
C196906_58.0_1177,LG3,16.00774891261305
C196906_58.0_1178,LG3,16.00774991261305
scaffold4679_Locus_1673_0_56.7_COMPLEX_2387,LG3,17.931776941016256
C207348_58.0_1047,LG3,17.931777941016257
C207348_58.0_1188,LG3,17.93177894101626
C207348_58.0_1230,LG3,17.93177994101626
scaffold4679_Locus_1673_0_56.7_COMPLEX_1635,LG3,17.931780941016257
scaffold4679_Locus_1673_0_56.7_COMPLEX_1637,LG3,17.931781941016258
scaffold4679_Locus_1673_0_56.7_COMPLEX_2000,LG3,17.93178294101626
scaffold4679_Locus_1673_0_56.7_COMPLEX_2414,LG3,17.931783941016256
scaffold4679_Locus_1673_0_56.7_COMPLEX_4015,LG3,17.931784941016257
scaffold4679_Locus_1673_0_56.7_COMPLEX_4790,LG3,17.93178594101626
scaffold4679_Locus_1673_0_56.7_COMPLEX_4991,LG3,17.93178694101626
scaffold4679_Locus_1673_0_56.7_COMPLEX_5379,LG3,17.931787941016257
scaffold21347_Locus_30137_0_55.6_LINEAR_300,LG3,17.931788941016258
scaffold21347_Locus_30137_0_55.6_LINEAR_463,LG3,17.93178994101626
C176398_57.0_524,LG3,17.931790941016256
C176398_57.0_557,LG3,17.931791941016257
C214166_53.0_1276,LG3,17.93179294101626
C214166_53.0_1760,LG3,17.93179394101626
C214166_53.0_2611,LG3,17.931794941016257
C210698_59.0_59,LG3,19.230789414284036
C199222_60.0_715,LG3,20.564439931916354
Locus_5377_Contig1_2188,LG3,20.56444093191635
C202916_61.0_1136,LG3,24.141963022933183
C202916_61.0_1178,LG3,24.141964022933184
C212882_60.0_1390,LG3,24.14196502293318
C212882_60.0_1400,LG3,24.141966022933183
scaffold7265_Locus_2943_0_46.9_LINEAR_499,LG3,24.141967022933184
scaffold8377_Locus_4511_0_57.9_COMPLEX_195,LG3,26.847307638939
Locus_1697_Contig1_419,LG3,28.146302112206776
Locus_1697_Contig1_437,LG3,28.146303112206777
Locus_1697_Contig1_692,LG3,28.146304112206778
Locus_1697_Contig1_1804,LG3,28.146305112206775
scaffold24145_Locus_38546_0_60.5_LINEAR_1814,LG3,28.779251311814026
scaffold24145_Locus_38546_0_60.5_LINEAR_1841,LG3,28.779252311814027
scaffold24145_Locus_38546_0_60.5_LINEAR_2632,LG3,28.779253311814028
scaffold24145_Locus_38546_0_60.5_LINEAR_2771,LG3,28.779254311814025
scaffold24145_Locus_38546_0_60.5_LINEAR_3016,LG3,28.779255311814026
scaffold24145_Locus_38546_0_60.5_LINEAR_3328,LG3,28.779256311814027
scaffold3109_Locus_1074_0_55.8_FORK_541,LG3,28.779257311814025
scaffold3109_Locus_1074_0_55.8_FORK_1114,LG3,28.779258311814026
scaffold9159_Locus_5608_0_56.0_COMPLEX_502,LG3,30.06159167150279
scaffold9159_Locus_5608_0_56.0_COMPLEX_748,LG3,30.06159267150279
scaffold9159_Locus_5608_0_56.0_COMPLEX_1210,LG3,30.061593671502788
scaffold9159_Locus_5608_0_56.0_COMPLEX_1357,LG3,30.06159467150279
scaffold9159_Locus_5608_0_56.0_COMPLEX_1954,LG3,30.06159567150279
scaffold14516_Locus_14816_0_59.0_LINEAR_817,LG3,30.061596671502787
scaffold14516_Locus_14816_0_59.0_LINEAR_1329,LG3,30.06159767150279
scaffold14516_Locus_14816_0_59.0_LINEAR_1669,LG3,30.06159867150279
scaffold14516_Locus_14816_0_59.0_LINEAR_2333,LG3,30.06159967150279
scaffold14516_Locus_14816_0_59.0_LINEAR_3948,LG3,30.061600671502788
C213592_59.0_1560,LG3,31.360595144770567
C213592_59.0_2097,LG3,31.360596144770568
C198066_60.0_977,LG3,32.64292950445933
C203098_55.0_1218,LG3,32.64293050445933
C203098_55.0_1254,LG3,32.64293150445933
C198066_60.0_719,LG3,32.64293250445933
C198066_60.0_728,LG3,32.64293350445933
C198066_60.0_998,LG3,32.642934504459326
C198066_60.0_1041,LG3,32.64293550445933
C198066_60.0_1053,LG3,32.64293650445933
scaffold24903_Locus_42256_0_60.4_LINEAR_1977,LG3,32.64293750445933
C212518_57.0_1154,LG3,32.64293850445933
scaffold24903_Locus_42256_0_60.4_LINEAR_1134,LG3,32.64293950445933
C209576_58.0_541,LG3,33.90903382492821
C209576_58.0_191,LG3,33.909034824928206
C209576_58.0_1490,LG3,33.9090358249282
C209576_58.0_1492,LG3,33.90903682492821
C209576_58.0_1497,LG3,33.909037824928205
C209576_58.0_1303,LG3,33.9090388249282
C196060_57.0_894,LG3,34.55842698500972
C196060_57.0_1131,LG3,34.558427985009715
scaffold1048_Locus_346_3_60.1_COMPLEX_3664,LG3,35.21636169294405
scaffold1313_Locus_440_0_65.6_COMPLEX_3354,LG3,36.49869505263281
scaffold1313_Locus_440_0_65.6_COMPLEX_3122,LG3,36.49869605263281
scaffold1313_Locus_440_0_65.6_COMPLEX_3176,LG3,36.498697052632814
scaffold1313_Locus_440_0_65.6_COMPLEX_3215,LG3,36.49869805263281
scaffold1313_Locus_440_0_65.6_COMPLEX_3284,LG3,36.49869905263281
scaffold7323_Locus_3032_1_53.9_COMPLEX_411,LG3,37.14808721271432
C212238_61.0_2046,LG3,37.79747537279583
C212238_61.0_1412,LG3,37.79747637279583
C212238_61.0_1954,LG3,37.79747737279583
C212238_61.0_1969,LG3,37.79747837279583
scaffold23988_Locus_37991_0_60.0_LINEAR_1285,LG3,37.79747937279583
scaffold23988_Locus_37991_0_60.0_LINEAR_2530,LG3,37.79748037279583
scaffold23988_Locus_37991_0_60.0_LINEAR_3082,LG3,37.79748137279583
C216242_61.0_1516,LG3,38.414797687555115
C199808_61.0_711,LG3,38.41479868755512
C216242_61.0_3801,LG3,38.41479968755512
Locus_5019_Contig1_2955,LG3,38.414800687555115
Locus_23238_Contig1_882,LG3,41.120141303560935
Locus_23238_Contig1_681,LG3,41.12014230356093
Locus_23238_Contig1_972,LG3,41.12014330356094
Locus_23238_Contig1_2462,LG3,41.120144303560934
Locus_23238_Contig1_2807,LG3,41.12014530356093
Locus_23238_Contig1_3767,LG3,41.12014630356094
Locus_23238_Contig1_4367,LG3,41.120147303560934
Locus_23238_Contig1_4573,LG3,41.12014830356093
Locus_23238_Contig1_4659,LG3,41.120149303560936
Locus_23238_Contig1_4850,LG3,41.12015030356093
scaffold15888_Locus_17561_0_61.5_BUBBLE_2757,LG3,43.121218995399346
scaffold18979_Locus_24491_0_55.9_COMPLEX_296,LG3,43.12121999539935
scaffold24064_Locus_38293_0_59.0_LINEAR_723,LG3,44.4373143325349
scaffold22926_Locus_34390_1_50.8_FORK_581,LG3,44.4373153325349
scaffold22926_Locus_34390_1_50.8_FORK_1173,LG3,44.437316332534905
scaffold25459_Locus_48226_0_57.6_LINEAR_427,LG3,44.4373173325349
scaffold24064_Locus_38293_0_59.0_LINEAR_957,LG3,44.43731833253491
scaffold24064_Locus_38293_0_59.0_LINEAR_1551,LG3,44.437319332534905
scaffold24064_Locus_38293_0_59.0_LINEAR_2537,LG3,44.4373203325349
scaffold24490_Locus_40009_0_49.0_LINEAR_1643,LG3,45.75341466967046
Locus_1474_Contig1_537,LG3,50.918771903745444
Locus_1474_Contig1_1068,LG3,50.91877290374544
C211610_57.0_764,LG3,50.918773903745446
Locus_2630_Contig1_1527,LG3,54.39659496531339
Locus_2630_Contig1_1693,LG3,54.39659596531339
C207760_53.0_702,LG3,57.97411805633023
Locus_672_Contig1_655,LG3,59.325799588087115
Locus_672_Contig1_672,LG3,59.32580058808711
scaffold21717_Locus_31075_0_56.4_LINEAR_275,LG3,60.659451105719434
C195422_58.0_50,LG3,61.31738481365377
C183806_58.0_610,LG3,61.9753185215881
C183806_58.0_613,LG3,61.975319521588105
C216160_53.0_3507,LG3,64.68066013759392
C216160_53.0_1545,LG3,64.68066113759392
C216160_53.0_2379,LG3,64.68066213759391
C216160_53.0_2493,LG3,64.68066313759391
C213398_57.0_890,LG3,65.9796576108617
C213398_57.0_335,LG3,65.97965861086169
C213398_57.0_1361,LG3,65.9796596108617
C213398_57.0_1385,LG3,65.9796606108617
C213398_57.0_1388,LG3,65.9796616108617
C213398_57.0_1445,LG3,65.9796626108617
C213398_57.0_1928,LG3,65.97966361086169
Locus_14496_Contig1_208,LG3,65.9796646108617
scaffold843_Locus_283_0_56.4_COMPLEX_1447,LG3,65.9796656108617
scaffold843_Locus_283_0_56.4_COMPLEX_1025,LG3,65.9796666108617
scaffold843_Locus_283_0_56.4_COMPLEX_1200,LG3,65.9796676108617
scaffold843_Locus_283_0_56.4_COMPLEX_1466,LG3,65.9796686108617
scaffold843_Locus_283_0_56.4_COMPLEX_1486,LG3,65.97966961086169
Locus_617_Contig1_1924,LG3,66.62073137619514
Locus_617_Contig1_1231,LG3,66.62073237619514
Locus_617_Contig1_1714,LG3,66.62073337619513
scaffold8902_Locus_5288_1_58.4_COMPLEX_1359,LG3,67.25367957580238
scaffold8901_Locus_5288_0_59.5_COMPLEX_1853,LG3,67.25368057580238
C214898_60.0_2143,LG4,0
C213718_59.0_1611,LG4,1e-6
C213718_59.0_1356,LG4,2e-6
C214898_60.0_2587,LG4,3e-6
Locus_506_Contig1_1267,LG4,0.6849783547028641
Locus_506_Contig1_3928,LG4,0.6849793547028641
C171954_58.0_17,LG4,0.684980354702864
scaffold1196_Locus_394_0_55.6_COMPLEX_1278,LG4,5.043816033322303
C210180_54.0_1614,LG4,7.786289964732917
C210180_54.0_1794,LG4,7.786290964732917
C195454_60.0_694,LG4,9.102385301868468
Locus_16139_Contig1_1058,LG4,12.629351258366105
Locus_16139_Contig1_1190,LG4,12.629352258366104
C216026_55.0_1596,LG4,13.928346731633884
C188754_58.0_333,LG4,13.928347731633885
C216026_55.0_435,LG4,13.928348731633884
C216026_55.0_1820,LG4,13.928349731633885
C216026_55.0_1890,LG4,13.928350731633884
C216026_55.0_2352,LG4,13.928351731633885
C216026_55.0_2637,LG4,13.928352731633884
C206914_60.0_1588,LG4,13.928353731633884
scaffold6580_Locus_2547_1_57.1_BUBBLE_915,LG4,13.928354731633885
scaffold7248_Locus_2917_0_58.2_COMPLEX_1145,LG4,13.928355731633884
scaffold25312_Locus_45577_0_43.5_LINEAR_1514,LG4,15.244450068769437
C185360_56.0_271,LG4,15.89383822885095
C185360_56.0_285,LG4,15.89383922885095
C185360_56.0_649,LG4,15.89384022885095
C185360_56.0_650,LG4,15.893841228850949
C164810_37.0_305,LG4,15.89384222885095
scaffold15870_Locus_17521_0_60.5_LINEAR_1042,LG4,17.81786925725416
C209430_59.0_1465,LG4,19.84600887756337
scaffold23532_Locus_36358_0_38.8_LINEAR_459,LG4,20.521726687261356
scaffold19128_Locus_24821_0_58.3_COMPLEX_928,LG4,21.197444496959342
C215466_60.0_1993,LG4,21.19744549695934
scaffold24278_Locus_39180_0_55.9_FORK_1529,LG4,22.531096014591657
scaffold19598_Locus_25862_0_60.2_LINEAR_812,LG4,22.53109701459166
scaffold24278_Locus_39180_0_55.9_FORK_1739,LG4,22.53109801459166
scaffold19598_Locus_25862_0_60.2_LINEAR_941,LG4,22.531099014591657
scaffold102_Locus_31_4_43.3_COMPLEX_187,LG4,22.531100014591658
C201160_56.0_982,LG4,22.53110101459166
C204826_56.0_475,LG4,23.1721627799251
C204826_56.0_1430,LG4,23.1721637799251
C205256_59.0_526,LG4,23.1721647799251
Locus_2876_Contig1_1144,LG4,24.47115925319288
Locus_2876_Contig1_3390,LG4,24.471160253192878
Locus_2876_Contig1_3576,LG4,24.47116125319288
scaffold25072_Locus_43331_0_58.9_LINEAR_945,LG4,24.47116225319288
scaffold25072_Locus_43331_0_58.9_LINEAR_1186,LG4,24.471163253192877
Locus_10297_Contig1_734,LG4,26.44587453615864
scaffold18035_Locus_22264_1_47.9_BUBBLE_321,LG4,26.445875536158642
scaffold18035_Locus_22264_1_47.9_BUBBLE_406,LG4,26.445876536158643
scaffold18035_Locus_22264_1_47.9_BUBBLE_415,LG4,26.44587753615864
Locus_10297_Contig1_1249,LG4,26.44587853615864
Locus_7003_Contig1_794,LG4,26.445879536158643
Locus_7003_Contig1_836,LG4,26.44588053615864
C195476_53.0_68,LG4,27.095268696240154
scaffold16251_Locus_18335_0_52.9_COMPLEX_280,LG4,27.095269696240155
C196640_52.0_442,LG4,27.75320340417449
Locus_8710_Contig1_1366,LG4,27.753204404174486
scaffold25096_Locus_43559_0_42.4_LINEAR_1440,LG4,27.753205404174487
Locus_8710_Contig1_1351,LG4,27.753206404174488
Locus_6751_Contig1_182,LG4,27.753207404174486
C202744_58.0_548,LG4,27.753208404174487
C202744_58.0_641,LG4,27.753209404174488
scaffold5244_Locus_1903_0_52.6_COMPLEX_281,LG4,29.052203877442263
Locus_29995_Contig1_2971,LG4,29.052204877442264
scaffold9052_Locus_5500_0_49.3_COMPLEX_1518,LG4,29.052205877442265
C185410_59.0_434,LG4,30.33453923713103
C202882_62.0_387,LG4,30.97560100246447
C202882_62.0_1344,LG4,30.97560200246447
C213428_57.0_719,LG4,32.25793536215323
C213428_57.0_732,LG4,32.25793636215323
C213428_57.0_2561,LG4,32.257937362153235
Locus_1040_Contig1_3823,LG4,33.57403169928879
C207914_61.0_1066,LG4,33.574032699288786
C207914_61.0_1351,LG4,33.57403369928879
C207914_61.0_497,LG4,33.57403469928879
C207914_61.0_1468,LG4,33.574035699288785
C207914_61.0_1513,LG4,33.57403669928879
C207914_61.0_1625,LG4,33.57403769928879
scaffold16092_Locus_18029_0_50.8_COMPLEX_783,LG4,34.21509946462223
C213762_58.0_1693,LG4,34.21510046462223
C213762_58.0_1727,LG4,34.21510146462223
scaffold23041_Locus_34752_0_59.4_LINEAR_775,LG4,34.21510246462223
C214888_54.0_2408,LG4,34.21510346462223
scaffold7185_Locus_2875_0_46.2_COMPLEX_3250,LG4,34.21510446462223
scaffold7185_Locus_2875_0_46.2_COMPLEX_3303,LG4,34.21510546462223
scaffold7185_Locus_2875_0_46.2_COMPLEX_3531,LG4,34.21510646462223
C215324_58.0_3472,LG4,34.21510746462223
scaffold16480_Locus_18831_1_61.1_FORK_2621,LG4,34.21510846462223
scaffold16479_Locus_18831_0_40.6_FORK_470,LG4,34.21510946462223
Locus_5114_Contig1_553,LG4,34.21511046462223
Locus_5114_Contig1_615,LG4,34.21511146462223
Locus_5114_Contig1_625,LG4,34.21511246462223
Locus_5114_Contig1_688,LG4,34.21511346462223
Locus_5114_Contig1_697,LG4,34.21511446462223
Locus_5114_Contig1_965,LG4,34.21511546462223
Locus_5114_Contig1_1392,LG4,34.21511646462223
Locus_5114_Contig1_1419,LG4,34.21511746462223
Locus_5114_Contig1_1441,LG4,34.21511846462223
Locus_5114_Contig1_1453,LG4,34.215119464622234
Locus_5114_Contig1_1464,LG4,34.21512046462223
Locus_5114_Contig1_1466,LG4,34.21512146462223
Locus_5114_Contig1_1470,LG4,34.21512246462223
Locus_5114_Contig1_1512,LG4,34.21512346462223
Locus_5114_Contig1_1582,LG4,34.21512446462223
Locus_5114_Contig1_1584,LG4,34.21512546462223
Locus_5114_Contig1_1610,LG4,34.21512646462223
Locus_5114_Contig1_1614,LG4,34.21512746462223
Locus_5114_Contig1_1671,LG4,34.21512846462223
Locus_5114_Contig1_2065,LG4,34.21512946462223
Locus_5114_Contig1_2119,LG4,34.21513046462223
Locus_5114_Contig1_2122,LG4,34.21513146462223
Locus_5114_Contig1_2171,LG4,34.21513246462223
Locus_5114_Contig1_2176,LG4,34.215133464622234
Locus_5114_Contig1_2249,LG4,34.21513446462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_747,LG4,34.21513546462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_828,LG4,34.21513646462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_951,LG4,34.21513746462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_981,LG4,34.21513846462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1056,LG4,34.21513946462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1070,LG4,34.21514046462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1086,LG4,34.21514146462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1110,LG4,34.21514246462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1178,LG4,34.21514346462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1281,LG4,34.21514446462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1332,LG4,34.21514546462223
scaffold16092_Locus_18029_0_50.8_COMPLEX_1761,LG4,34.21514646462223
scaffold16733_Locus_19387_0_57.9_COMPLEX_3815,LG4,34.848092664229476
C215768_58.0_872,LG4,35.50602637216382
Locus_32748_Contig1_2947,LG4,35.506027372163814
C195042_51.0_567,LG4,36.85770890392071
C193822_54.0_472,LG4,36.85770990392071
C191772_31.0_426,LG4,38.88584952422992
C191772_31.0_373,LG4,38.88585052422992
C191772_31.0_427,LG4,38.88585152422992
C191772_31.0_487,LG4,38.88585252422992
scaffold6789_Locus_2643_1_53.2_BUBBLE_1408,LG4,40.94180598015422
scaffold25535_Locus_50938_0_58.0_LINEAR_2024,LG4,42.257900317289774
scaffold25535_Locus_50938_0_58.0_LINEAR_4754,LG4,42.25790131728977
scaffold7421_Locus_3136_0_59.5_COMPLEX_847,LG4,44.25897000912819
scaffold7421_Locus_3136_0_59.5_COMPLEX_835,LG4,44.25897100912819
scaffold5606_Locus_2078_0_55.5_COMPLEX_728,LG4,44.258972009128186
scaffold5606_Locus_2078_0_55.5_COMPLEX_466,LG4,44.25897300912819
C199490_57.0_857,LG4,44.934690818826176
C199490_57.0_914,LG4,44.93469181882618
C214822_57.0_335,LG4,44.93469281882618
C199490_57.0_1007,LG4,44.934693818826176
C199490_57.0_1076,LG4,44.93469481882618
C199490_57.0_1196,LG4,44.93469581882618
C209872_57.0_729,LG4,44.934696818826176
C209872_57.0_715,LG4,44.93469781882618
C191196_59.0_224,LG4,44.93469881882618
scaffold6102_Locus_2313_0_54.2_COMPLEX_1224,LG4,44.934699818826175
scaffold24080_Locus_38331_1_60.2_FORK_271,LG4,44.93470081882618
scaffold24080_Locus_38331_1_60.2_FORK_205,LG4,44.93470181882618
scaffold24080_Locus_38331_1_60.2_FORK_301,LG4,44.934702818826175
scaffold24080_Locus_38331_1_60.2_FORK_343,LG4,44.93470381882618
scaffold24080_Locus_38331_1_60.2_FORK_432,LG4,44.93470481882618
scaffold24080_Locus_38331_1_60.2_FORK_512,LG4,44.934705818826174
scaffold24080_Locus_38331_1_60.2_FORK_539,LG4,44.93470681882618
Locus_20688_Contig1_340,LG4,45.610424628524164
C205188_52.0_1555,LG4,46.25981278860568
scaffold20971_Locus_29169_0_60.2_LINEAR_882,LG4,46.259813788605676
scaffold20971_Locus_29169_0_60.2_LINEAR_534,LG4,46.259814788605674
C199344_55.0_1426,LG4,46.25981578860568
scaffold21793_Locus_31277_0_61.3_COMPLEX_680,LG4,47.542149148294435
C214610_59.0_507,LG4,47.54215014829443
