marker,chr,pos
C212866_57.0_655,LG2,1627.20025451004
C216106_60.0_410,LG2,1632.6567353644114
C197952_55.0_857,LG2,1637.6735037509652
C216106_60.0_858,LG2,1644.064008250768
scaffold11275_Locus_8931_0_51.2_FORK_561,LG2,1649.7204717399818
scaffold11275_Locus_8931_0_51.2_FORK_579,LG2,1651.0767374837253
C216254_61.0_509,LG2,1655.7328896332408
C216254_61.0_989,LG2,1658.787532742061
C216254_61.0_4623,LG2,1662.2677192678532
C216254_61.0_2411,LG2,1666.7713860110719
C179744_49.0_415,LG2,1671.554385746212
C179744_49.0_449,LG2,1675.2901362135199
Locus_10769_Contig1_561,LG2,1680.2213173887858
C202174_53.0_389,LG2,1686.3073817955988
C216254_61.0_3871,LG2,1691.752536263586
Locus_1408_Contig1_724,LG2,1697.0466479625652
Locus_1408_Contig1_895,LG2,1700.9528818746699
Locus_1408_Contig1_921,LG2,1704.8591157867743
Locus_1408_Contig1_951,LG2,1708.4244694667454
C206904_60.0_1142,LG2,1713.3556506420111
C206904_60.0_842,LG2,1714.5423150729844
C206904_60.0_704,LG2,1716.3227291991159
C206904_60.0_686,LG2,1717.763807057735
C206904_60.0_746,LG2,1718.950471488708
C206904_60.0_752,LG2,1719.628480144188
C206904_60.0_996,LG2,1720.4760199360799
C190330_56.0_219,LG2,1721.7511053297947
C190330_56.0_360,LG2,1721.7511063297948
C190330_56.0_135,LG2,1722.4291149852745
C190330_56.0_603,LG2,1723.2766547771666
C190330_56.0_606,LG2,1724.1241945690585
C179744_49.0_599,LG2,1726.753735788518
C179744_49.0_617,LG2,1729.2133459675654
scaffold19431_Locus_25463_0_54.7_COMPLEX_1050,LG2,1730.923796808382
scaffold19431_Locus_25463_0_54.7_COMPLEX_1032,LG2,1732.3648746670008
scaffold10369_Locus_7473_0_54.8_LINEAR_565,LG2,1736.6977228172927
scaffold10369_Locus_7473_0_54.8_LINEAR_1411,LG2,1740.4334732846007
scaffold10369_Locus_7473_0_54.8_LINEAR_1006,LG2,1741.450563700512
scaffold20360_Locus_27621_0_62.3_COMPLEX_640,LG2,1742.298103492404
scaffold20360_Locus_27621_0_62.3_COMPLEX_928,LG2,1742.976112147884
scaffold20360_Locus_27621_0_62.3_COMPLEX_2810,LG2,1743.8236519397758
scaffold20360_Locus_27621_0_62.3_COMPLEX_1611,LG2,1744.671191731668
scaffold20360_Locus_27621_0_62.3_COMPLEX_1424,LG2,1745.3492003871477
C209334_62.0_457,LG2,1745.7765622211302
C209334_62.0_499,LG2,1745.7765632211301
C209334_62.0_523,LG2,1746.6241030130222
C190330_56.0_209,LG2,1747.4716428049142
C209334_62.0_855,LG2,1749.7613786990566
C187054_60.0_520,LG2,1753.2415652248485
C187054_60.0_484,LG2,1756.6366047538252
C187054_60.0_429,LG2,1760.88408167371
C187054_60.0_415,LG2,1763.6836146452142
C209334_62.0_1440,LG2,1767.8457450334904
C209334_62.0_1459,LG2,1770.305355212538
C209334_62.0_1582,LG2,1774.2115891246424
Locus_1408_Contig1_1858,LG2,1780.2690555673014
C206904_60.0_532,LG2,1784.3458636149298
scaffold13195_Locus_12272_0_56.9_BUBBLE_507,LG2,1788.3707479528605
C216254_61.0_4890,LG2,1794.0175907691967
C216254_61.0_2907,LG2,1799.8919290879253
C216254_61.0_3020,LG2,1802.8615184876744
C209532_47.0_733,LG2,1809.7413121163006
C209532_47.0_1771,LG2,1818.2984682784663
C209532_47.0_1831,LG2,1825.9855867721653
C209532_47.0_1829,LG2,1831.7740213582322
scaffold20895_Locus_28962_1_40.2_COMPLEX_3276,LG3,0
scaffold16182_Locus_18210_1_43.4_FORK_2752,LG3,13.04678213490642
scaffold14079_Locus_13985_0_59.2_BUBBLE_697,LG3,18.5123553220267
Locus_15402_Contig1_269,LG3,23.276102505117723
scaffold22188_Locus_32220_0_50.8_FORK_597,LG3,28.8928311206939
C204620_53.0_1505,LG3,39.12538364063073
C204620_53.0_1402,LG3,48.0319680557885
C199400_53.0_588,LG3,53.39138357416522
C204610_63.0_360,LG3,58.1514761947254
scaffold13309_Locus_12462_0_59.2_LINEAR_143,LG3,63.42518415023519
scaffold18238_Locus_22778_0_51.2_LINEAR_785,LG3,68.289733307717
C210056_60.0_1982,LG3,74.00349665724578
scaffold2678_Locus_913_1_48.3_COMPLEX_863,LG3,79.70606151773796
scaffold18238_Locus_22778_0_51.2_LINEAR_1815,LG3,85.46177984608951
scaffold271_Locus_97_0_58.4_COMPLEX_1007,LG3,94.42812909209061
scaffold25163_Locus_44156_0_59.9_LINEAR_1991,LG3,104.91837047944885
scaffold18402_Locus_23200_0_53.0_FORK_733,LG3,110.87864706557382
scaffold18402_Locus_23200_0_53.0_FORK_810,LG3,113.2533132546738
scaffold271_Locus_97_0_58.4_COMPLEX_728,LG3,119.29956317181873
C208262_41.0_595,LG3,125.34581308896367
C208262_41.0_851,LG3,127.89038144671224
Locus_17016_Contig1_163,LG3,130.3573150407756
Locus_17016_Contig1_1474,LG3,133.49702951854024
C206548_57.0_1587,LG3,137.91527410674465
C215306_60.0_2317,LG3,145.96116697624512
C198700_61.0_852,LG3,152.09342581818325
C215306_60.0_1020,LG3,155.06301521793242
C215306_60.0_622,LG3,157.18292963443434
C215306_60.0_525,LG3,158.03046942632636
C215306_60.0_621,LG3,159.30193085716365
C215306_60.0_1797,LG3,161.08234498329526
scaffold25044_Locus_43127_0_52.5_LINEAR_446,LG3,163.83622583444034
Locus_17016_Contig1_3670,LG3,168.12758204550997
Locus_17016_Contig1_3532,LG3,171.2672965232746
Locus_17016_Contig1_454,LG3,174.32193963209497
C209090_55.0_1378,LG3,177.4616541098596
C215306_60.0_1426,LG3,180.36112443577008
C215306_60.0_964,LG3,183.2456772887412
C215306_60.0_1594,LG3,186.89621878179608
C213292_56.0_302,LG3,190.72454838705895
C205260_57.0_1151,LG3,194.28990206703003
C213292_56.0_439,LG3,197.00443132597673
C213292_56.0_1324,LG3,201.42267591418113
C216256_61.0_5725,LG3,208.38885040217588
Locus_1156_Contig1_7256,LG3,213.57688166093263
C212824_55.0_1217,LG3,216.63152476975299
C212824_55.0_1124,LG3,218.66654701835196
C216256_61.0_3821,LG3,219.85321144932504
C216256_61.0_1999,LG3,221.294289307944
C216256_61.0_5389,LG3,224.0088185668907
C216256_61.0_4261,LG3,227.74456903419872
C216256_61.0_3238,LG3,229.77959128279772
C216256_61.0_1309,LG3,232.15425747189772
C216256_61.0_2821,LG3,236.0604913840022
C207198_54.0_78,LG3,240.8205840045624
C207198_54.0_515,LG3,246.86683392170733
scaffold11521_Locus_9293_1_55.0_COMPLEX_884,LG3,252.9927204998502
Locus_13245_Contig1_393,LG3,259.8733856270826
scaffold13686_Locus_13231_0_56.3_FORK_1624,LG3,266.14962506420073
C194956_58.0_926,LG3,269.5446645931773
scaffold25526_Locus_50243_0_58.6_LINEAR_3027,LG3,272.85457678186543
scaffold25526_Locus_50243_0_58.6_LINEAR_3119,LG3,277.0167071701418
scaffold25526_Locus_50243_0_58.6_LINEAR_2365,LG3,280.41174669911834
scaffold25526_Locus_50243_0_58.6_LINEAR_213,LG3,283.7216588878065
scaffold25526_Locus_50243_0_58.6_LINEAR_3654,LG3,287.96913580769143
scaffold25526_Locus_50243_0_58.6_LINEAR_3714,LG3,290.6836650666381
scaffold25526_Locus_50243_0_58.6_LINEAR_3823,LG3,296.0430805850148
scaffold25526_Locus_50243_0_58.6_LINEAR_1115,LG3,299.77883105232286
C194956_58.0_454,LG3,301.2199089109418
scaffold13686_Locus_13231_0_56.3_FORK_1342,LG3,303.76447726869037
scaffold13686_Locus_13231_0_56.3_FORK_1986,LG3,306.5640102401946
scaffold13686_Locus_13231_0_56.3_FORK_1996,LG3,307.8354716710319
scaffold13686_Locus_13231_0_56.3_FORK_853,LG3,311.99760205930824
C205862_56.0_505,LG3,317.014370445862
C207216_61.0_1173,LG3,322.05813184461994
scaffold5478_Locus_2019_1_57.2_COMPLEX_2455,LG3,327.3318398001297
C202260_58.0_260,LG3,332.73532278808284
scaffold16916_Locus_19754_0_54.3_COMPLEX_1721,LG3,335.61987564105397
scaffold16916_Locus_19754_0_54.3_COMPLEX_1738,LG3,338.24941686051346
scaffold16916_Locus_19754_0_54.3_COMPLEX_1739,LG3,339.86014431186067
scaffold16916_Locus_19754_0_54.3_COMPLEX_1465,LG3,344.87691269841446
C205534_49.0_862,LG3,350.0649439571712
C205534_49.0_1330,LG3,355.16732886575903
C189208_51.0_381,LG3,360.2697137743469
C189208_51.0_362,LG3,362.4745325752334
scaffold25254_Locus_45009_0_60.8_LINEAR_3227,LG3,365.61424705299805
scaffold25254_Locus_45009_0_60.8_LINEAR_3089,LG3,367.988913242098
scaffold18140_Locus_22516_0_53.5_FORK_171,LG3,374.035163159243
scaffold18140_Locus_22516_0_53.5_FORK_176,LG3,377.34507534793113
scaffold2996_Locus_1032_0_60.7_COMPLEX_606,LG3,382.79022981591834
scaffold22856_Locus_34172_0_43.7_LINEAR_164,LG3,386.1001420046065
scaffold7606_Locus_3385_0_57.6_LINEAR_1866,LG3,391.88857659067344
scaffold25254_Locus_45009_0_60.8_LINEAR_2330,LG3,396.90534497722723
C199718_55.0_1249,LG3,399.70487794873145
C194870_58.0_233,LG3,402.7595210575518
C199718_55.0_1056,LG3,405.729110457301
C199718_55.0_1060,LG3,407.6792522625125
C182118_47.0_247,LG3,410.5638051154836
C191904_56.0_251,LG3,413.57711153653355
C191904_56.0_208,LG3,418.42273429490996
Locus_14692_Contig1_1004,LG3,424.4689842120549
Locus_14692_Contig1_860,LG3,428.6311146003313
Locus_10160_Contig1_624,LG3,431.0057807894313
C206104_54.0_328,LG3,433.5503491471799
scaffold14853_Locus_15403_1_51.9_BUBBLE_1770,LG3,436.2759649474728
scaffold14853_Locus_15403_1_51.9_BUBBLE_1943,LG3,438.3109871960718
scaffold14852_Locus_15403_0_53.6_BUBBLE_1542,LG3,440.0914013222034
C177736_56.0_608,LG3,444.5096459104078
C177736_56.0_512,LG3,449.3552686687842
C155616_45.0_534,LG3,454.75875165673733
Locus_1932_Contig1_561,LG3,459.8611365653252
C215300_59.0_3026,LG3,466.3377976924558
C194270_36.0_926,LG3,473.9918662928148
C194270_36.0_912,LG3,478.32471444310664
scaffold23684_Locus_36908_0_58.3_FORK_811,LG3,483.68412996148334
C201932_57.0_466,LG3,488.1877967047022
C201932_57.0_62,LG3,495.78817336654794
C194262_47.0_1064,LG3,503.47529186024695
C215636_55.0_3186,LG3,508.83470737862365
scaffold12435_Locus_10894_0_55.5_COMPLEX_716,LG3,511.8042967783728
scaffold24514_Locus_40154_0_52.4_LINEAR_1863,LG3,513.4998626868419
scaffold6682_Locus_2590_0_60.9_COMPLEX_1489,LG3,516.80977487553
C194262_47.0_954,LG3,522.0834828310398
scaffold6682_Locus_2590_0_60.9_COMPLEX_1389,LG3,526.4163309813316
scaffold6682_Locus_2590_0_60.9_COMPLEX_1485,LG3,529.3008838343028
C205790_60.0_1386,LG3,536.2403241897891
C205790_60.0_687,LG3,542.3725830317272
scaffold23684_Locus_36908_0_58.3_FORK_1097,LG3,543.8984812963864
Locus_5504_Contig1_2262,LG3,545.0003555518635
Locus_1049_Contig1_2062,LG3,546.6110830032108
Locus_5504_Contig1_2560,LG3,548.221810454558
C214030_58.0_2240,LG3,553.1830189246788
C214030_58.0_2609,LG3,559.0573572434073
C213938_59.0_1470,LG3,566.2246942840284
C191584_45.0_598,LG3,572.6151987838314
scaffold25470_Locus_48583_0_60.0_LINEAR_1190,LG3,576.8626757037163
scaffold8481_Locus_4663_0_54.8_LINEAR_13,LG3,581.9650606123041
scaffold8481_Locus_4663_0_54.8_LINEAR_18,LG3,586.0418686599327
scaffold13578_Locus_13027_0_58.5_COMPLEX_243,LG3,591.7444335204249
C191584_45.0_343,LG3,594.0341694145673
scaffold25470_Locus_48583_0_60.0_LINEAR_884,LG3,597.1738838923319
scaffold13578_Locus_13027_0_58.5_COMPLEX_2234,LG3,600.654070418124
scaffold13578_Locus_13027_0_58.5_COMPLEX_2255,LG3,602.349636326593
C212920_53.0_1733,LG3,604.4695507430949
C214030_58.0_1546,LG3,607.0141191008435
C214030_58.0_1594,LG3,609.3887852899435
scaffold25470_Locus_48583_0_60.0_LINEAR_4610,LG3,612.2733381429147
C212920_53.0_1598,LG3,614.4781569438012
C213996_57.0_810,LG3,617.876834827705
C213996_57.0_849,LG3,622.0389652159813
C213996_57.0_1327,LG3,626.3718133662732
C213996_57.0_516,LG3,631.9027386923639
C213996_57.0_1116,LG3,637.0907699511206
scaffold16225_Locus_18274_0_52.3_FORK_837,LG3,640.3155739558982
scaffold16225_Locus_18274_0_52.3_FORK_785,LG3,643.5403779606759
C207036_60.0_1416,LG3,649.3288125467428
C207036_60.0_567,LG3,653.7470571349472
C186830_52.0_609,LG3,657.6532910470518
C186830_52.0_616,LG3,659.5185636418313
scaffold25244_Locus_44967_0_54.9_LINEAR_1043,LG3,663.6806940301076
scaffold25244_Locus_44967_0_54.9_LINEAR_1061,LG3,666.0553602192076
scaffold22808_Locus_34008_0_50.0_LINEAR_1072,LG3,669.9615941313122
C203962_55.0_212,LG3,673.8678280434167
scaffold22808_Locus_34008_0_50.0_LINEAR_2011,LG3,678.029958431693
C208654_53.0_449,LG3,683.9902350178179
C208654_53.0_218,LG3,690.8982640283468
C208654_53.0_285,LG3,695.658356648907
C208654_53.0_300,LG3,700.4184492694671
C208654_53.0_301,LG3,703.9838029494382
scaffold20738_Locus_28600_0_45.7_LINEAR_579,LG3,712.890387364596
Locus_466_Contig1_2055,LG3,722.7624633340367
Locus_466_Contig1_5465,LG3,731.3196194962026
C173822_48.0_183,LG3,739.0067379899016
C173822_48.0_170,LG3,742.5720916698726
C173822_48.0_165,LG3,747.9315071882494
C173822_48.0_218,LG3,752.9482755748031
scaffold23527_Locus_36344_0_47.2_LINEAR_1016,LG3,758.4792009008938
C154402_57.0_131,LG3,764.2676354869608
C154402_57.0_92,LG3,768.6858800751652
C210504_61.0_182,LG3,772.9522422898738
C210504_61.0_167,LG3,774.9872645384728
scaffold20080_Locus_26972_0_56.6_LINEAR_288,LG3,779.6074584060327
scaffold20080_Locus_26972_0_56.6_LINEAR_1177,LG3,784.8811663615425
scaffold20080_Locus_26972_0_56.6_LINEAR_1216,LG3,789.8123475368083
scaffold20080_Locus_26972_0_56.6_LINEAR_1224,LG3,794.3160142800272
C203724_39.0_1389,LG3,801.5698718199565
C203712_57.0_585,LG3,808.7372088605775
scaffold20080_Locus_26972_0_56.6_LINEAR_3193,LG3,813.7539772471313
C183372_58.0_769,LG3,817.9161076354076
C183372_58.0_876,LG3,820.970750744228
C183372_58.0_699,LG3,824.1955547490056
scaffold16422_Locus_18735_0_53.1_FORK_1144,LG3,831.1642070279887
scaffold21372_Locus_30197_0_54.2_LINEAR_489,LG3,837.1244836141136
scaffold21372_Locus_30197_0_54.2_LINEAR_349,LG3,841.2012916617422
C211580_61.0_1523,LG3,845.2077640385229
scaffold10884_Locus_8235_0_58.7_COMPLEX_1641,LG3,849.062102270168
scaffold10884_Locus_8235_0_58.7_COMPLEX_1406,LG3,852.3720144588561
Locus_2579_Contig1_36,LG3,856.704862609148
Locus_2579_Contig1_85,LG3,859.5043955806523
Locus_2579_Contig1_32,LG3,862.3039285521565
Locus_2579_Contig1_37,LG3,863.9146560035038
C194082_61.0_147,LG3,874.1395928163965
scaffold17841_Locus_21852_0_58.6_COMPLEX_122,LG3,884.0997917113507
scaffold17841_Locus_21852_0_58.6_COMPLEX_260,LG3,885.710519162698
scaffold17841_Locus_21852_0_58.6_COMPLEX_224,LG3,887.3212466140452
scaffold13278_Locus_12408_1_56.2_BUBBLE_1131,LG3,891.5834409353121
scaffold24827_Locus_41817_0_58.6_LINEAR_1915,LG3,895.6602489829406
Locus_2074_Contig1_3643,LG3,900.1639157261595
Locus_2074_Contig1_3682,LG3,902.5385819152596
scaffold24526_Locus_40211_0_58.0_LINEAR_1433,LG3,907.8979974336363
C214086_58.0_304,LG3,914.3746585607669
scaffold25516_Locus_49817_0_55.5_LINEAR_1925,LG3,920.7923254667924
Locus_231_Contig1_1861,LG3,927.3551814854137
C154044_53.0_141,LG3,936.2655037012838
Locus_25161_Contig1_3978,LG3,944.3075505953635
Locus_25161_Contig1_3031,LG3,948.1285317010997
Locus_25161_Contig1_1948,LG3,953.4879472194765
C208260_57.0_1059,LG3,960.0508032380978
scaffold24810_Locus_41703_1_59.4_FORK_122,LG3,966.8724789047639
Locus_25161_Contig1_1750,LG3,971.0346092930401
Locus_25161_Contig1_2293,LG3,974.2594132978178
scaffold24810_Locus_41703_1_59.4_FORK_676,LG3,979.704567765805
scaffold20546_Locus_28065_0_35.6_COMPLEX_2524,LG3,986.8719048064261
scaffold20546_Locus_28065_0_35.6_COMPLEX_2896,LG3,993.6072675545391
scaffold21864_Locus_31458_0_59.1_COMPLEX_553,LG3,1000.5152965650681
C216132_56.0_4173,LG3,1007.4814710530628
C216132_56.0_2547,LG3,1014.8218922523527
C204974_60.0_472,LG3,1021.384748270974
C204974_60.0_313,LG3,1025.035289764029
C204974_60.0_620,LG3,1030.9096280827573
C204974_60.0_661,LG3,1035.4132948259762
C204974_60.0_1060,LG3,1042.4941539773147
C196856_52.0_893,LG3,1050.3126888276681
scaffold24408_Locus_39688_0_58.8_LINEAR_1534,LG3,1058.0865950876178
scaffold24408_Locus_39688_0_58.8_LINEAR_1563,LG3,1062.5048396758223
C194748_61.0_1107,LG3,1068.0357650019128
C196856_52.0_598,LG3,1074.3401506017847
C196856_52.0_662,LG3,1079.4425355103724
scaffold25208_Locus_44633_0_56.1_LINEAR_1570,LG3,1087.0429121722184
scaffold25025_Locus_42964_0_51.1_LINEAR_1100,LG3,1094.6432888340642
scaffold25025_Locus_42964_0_51.1_LINEAR_1155,LG3,1101.2923785464927
scaffold25025_Locus_42964_0_51.1_LINEAR_1235,LG3,1105.1986124585972
scaffold25025_Locus_42964_0_51.1_LINEAR_1218,LG3,1109.0195935643335
scaffold25025_Locus_42964_0_51.1_LINEAR_1216,LG3,1112.4997800901253
scaffold25025_Locus_42964_0_51.1_LINEAR_1246,LG3,1116.40601400223
scaffold25025_Locus_42964_0_51.1_LINEAR_766,LG3,1122.8826751293605
scaffold25025_Locus_42964_0_51.1_LINEAR_310,LG3,1130.309703699674
C194748_61.0_881,LG3,1136.0981382857408
C194748_61.0_1202,LG3,1140.0896476766966
C196856_52.0_1112,LG3,1145.5348021446837
C196856_52.0_1072,LG3,1149.7822790645687
C196856_52.0_1049,LG3,1152.836922173389
C209740_49.0_964,LG3,1158.5114215265503
C209740_49.0_471,LG3,1163.613806435138
C209740_49.0_491,LG3,1167.94665458543
C215542_58.0_531,LG3,1174.768330252096
C209740_49.0_645,LG3,1181.7627535757126
Locus_1837_Contig1_1639,LG3,1189.1031747750023
C215542_58.0_274,LG3,1192.5833613007944
C198290_55.0_892,LG3,1195.3828942722985
C198290_55.0_865,LG3,1199.7157424225904
C209740_49.0_1371,LG3,1206.2785984412117
scaffold22436_Locus_32972_0_56.9_LINEAR_1201,LG3,1211.3809833497996
scaffold22436_Locus_32972_0_56.9_LINEAR_298,LG3,1214.5206978275642
scaffold22436_Locus_32972_0_56.9_LINEAR_262,LG3,1216.1314252789114
scaffold22436_Locus_32972_0_56.9_LINEAR_696,LG3,1218.0815670841228
scaffold25508_Locus_49608_0_55.6_LINEAR_2947,LG3,1221.646920764094
Locus_431_Contig1_2943,LG3,1226.9206287196037
Locus_1837_Contig1_2264,LG3,1232.0230136281916
Locus_1837_Contig1_2165,LG3,1235.5032001539835
scaffold17340_Locus_20657_0_47.0_LINEAR_260,LG3,1239.7506770738685
C196884_47.0_320,LG3,1244.4252673213628
Locus_1837_Contig1_1318,LG3,1248.6727442412475
C197114_46.0_668,LG3,1253.3473344887418
C210824_60.0_425,LG3,1259.5656383806775
C210356_59.0_1856,LG3,1266.5600617042942
C197684_57.0_277,LG3,1273.2091514167225
C188546_55.0_326,LG3,1277.2859594643512
C215542_58.0_2362,LG3,1281.4480898526274
C202236_52.0_467,LG3,1285.866334440832
Locus_59_Contig1_1890,LG3,1289.9431424884604
C210356_59.0_1600,LG3,1297.5435191503063
C210356_59.0_389,LG3,1304.1063751689276
C210356_59.0_358,LG3,1306.4810413580276
Locus_1837_Contig1_1057,LG3,1311.9261958260147
C183836_55.0_642,LG3,1318.8342248365439
C209928_56.0_1570,LG3,1327.0635443285855
C209928_56.0_1309,LG3,1333.0238209147105
scaffold10696_Locus_7955_2_60.6_COMPLEX_231,LG3,1343.095253068637
C205208_60.0_1405,LG3,1349.8306158167502
scaffold1369_Locus_459_2_54.8_COMPLEX_1688,LG3,1358.3042719808996
C202768_53.0_1342,LG3,1366.3662427432387
C180154_60.0_648,LG3,1372.0227062324523
Locus_1220_Contig1_964,LG3,1377.6394348480285
scaffold20535_Locus_28039_0_50.6_COMPLEX_476,LG3,1383.0845893160156
scaffold20535_Locus_28039_0_50.6_COMPLEX_566,LG3,1386.8203397833238
Locus_1220_Contig1_1108,LG3,1391.4094549091624
Locus_1220_Contig1_1133,LG3,1395.0599964022174
Locus_1220_Contig1_1173,LG3,1399.2221267904936
Locus_1220_Contig1_125,LG3,1407.343654682832
C186524_50.0_679,LG3,1415.8539605604806
C186524_50.0_631,LG3,1420.1868087107725
C215236_61.0_159,LG3,1428.7439648729382
C215236_61.0_167,LG3,1432.820772920567
C215236_61.0_189,LG3,1436.641754026303
C215236_61.0_844,LG3,1440.974602176595
C215236_61.0_581,LG3,1443.774135148099
C215236_61.0_549,LG3,1447.3394888280702
C215236_61.0_3008,LG3,1452.441873736658
C215236_61.0_2977,LG3,1456.1776242039662
C215236_61.0_2809,LG3,1462.0519625226946
C215236_61.0_2763,LG3,1465.5321490484866
C215236_61.0_2784,LG3,1468.4167019014576
Locus_11395_Contig1_651,LG3,1475.4111252250743
C186524_50.0_517,LG3,1482.1778698459814
C186524_50.0_568,LG3,1486.25467789361
C186524_50.0_589,LG3,1489.3093210024306
C212320_56.0_1161,LG3,1493.3008303933861
C186446_61.0_846,LG3,1499.0892649794532
C212320_56.0_309,LG3,1505.3075688713889
C212320_56.0_375,LG3,1509.043319338697
C212320_56.0_609,LG3,1511.5878876964455
C183610_51.0_496,LG3,1514.7276021742102
C186524_50.0_91,LG3,1518.2929558541812
C152286_54.0_449,LG3,1522.7966225974
C152286_54.0_461,LG3,1526.7028565095045
C152286_54.0_375,LG3,1531.2919716353433
C210858_55.0_927,LG3,1538.4593086759642
C210858_55.0_1464,LG3,1543.9902340020549
C210858_55.0_1386,LG3,1546.789766973559
Locus_11395_Contig1_792,LG3,1549.042650461163
Locus_11395_Contig1_340,LG3,1552.0972935699833
C215236_61.0_2586,LG3,1555.6626472499545
C215236_61.0_1667,LG3,1559.9101241698393
C215236_61.0_1887,LG3,1563.6458746371475
C215236_61.0_1722,LG3,1567.8080050254237
C215236_61.0_344,LG3,1572.3971201512625
C215236_61.0_316,LG3,1575.7070323399505
C215236_61.0_1397,LG3,1580.3816225874448
C215236_61.0_1491,LG3,1582.7562887765446
C214414_57.0_597,LG3,1585.725878176294
C215236_61.0_1633,LG3,1588.695467576043
C215236_61.0_1641,LG3,1591.2400359337917
C187584_56.0_275,LG3,1597.6379662354154
C187584_56.0_716,LG3,1603.3405310959076
C187584_56.0_452,LG3,1606.8207176216995
C203470_61.0_923,LG3,1611.4953078691938
scaffold18551_Locus_23558_0_59.3_FORK_2785,LG3,1615.7427847890785
C215054_60.0_413,LG3,1620.7595531756324
C214866_61.0_2672,LG3,1625.4491418538253
C209814_59.0_484,LG3,1631.323480172554
C214866_61.0_2212,LG3,1636.083572793114
Locus_11301_Contig1_2131,LG3,1640.416420943406
Locus_40772_Contig1_503,LG3,1642.7910871325057
Locus_11301_Contig1_2513,LG3,1646.526837599814
Locus_11301_Contig1_3010,LG3,1650.68896798809
Locus_40772_Contig1_357,LG3,1656.7352179052352
Locus_11021_Contig1_1996,LG3,1661.4889760708359
C215164_57.0_1832,LG3,1666.2490686913961
C215626_58.0_678,LG3,1672.209345277521
C215626_58.0_1134,LG3,1676.3714756657973
C215626_58.0_1245,LG3,1678.151889791929
C215626_58.0_2314,LG3,1680.1869120405279
C134088_37.0_189,LG3,1682.3917308414145
C215626_58.0_2640,LG3,1685.2762836943855
C215626_58.0_2681,LG3,1688.0758166658898
C215626_58.0_2535,LG3,1694.3802022657615
C215626_58.0_2526,LG3,1701.2882312762906
C215164_57.0_2300,LG3,1709.0621375362402
C215164_57.0_2344,LG3,1712.3720497249285
C215164_57.0_1528,LG3,1715.9374034048994
C215164_57.0_1341,LG3,1719.9289127958552
C215626_58.0_2790,LG3,1725.4598381219457
C215626_58.0_2998,LG3,1729.9635048651646
C205970_55.0_383,LG3,1734.040312912793
C205970_55.0_449,LG3,1738.0318223037489
C209318_58.0_1824,LG3,1746.5017518842271
C215642_61.0_2987,LG3,1752.4620284703522
C210766_57.0_1347,LG3,1756.1977789376601
C215642_61.0_3719,LG3,1759.4225829424379
C215642_61.0_829,LG3,1762.1371122013845
Locus_121_Contig1_1915,LG3,1764.9594167494242
scaffold8458_Locus_4628_0_54.4_COMPLEX_1984,LG3,1770.330154469785
scaffold6836_Locus_2664_0_55.3_COMPLEX_187,LG3,1777.1283624522268
scaffold23371_Locus_35838_0_57.7_LINEAR_1175,LG3,1785.7727968095467
scaffold23371_Locus_35838_0_57.7_LINEAR_939,LG3,1793.1132180088366
scaffold9999_Locus_6914_0_28.9_LINEAR_432,LG3,1802.161480916155
scaffold20387_Locus_27669_0_40.6_LINEAR_1731,LG3,1807.1782493027088
scaffold20387_Locus_27669_0_40.6_LINEAR_925,LG3,1810.4881614913968
C215260_56.0_2290,LG3,1815.7469327702413
C215260_56.0_1874,LG3,1818.8866472480058
C215260_56.0_2464,LG3,1821.6011765069527
C215260_56.0_3025,LG3,1823.805995307839
C215260_56.0_2953,LG3,1826.0108141087258
C215260_56.0_895,LG3,1829.4910006345176
C215260_56.0_1075,LG3,1832.6307151122824
C215260_56.0_1072,LG3,1833.308723767762
C215260_56.0_2133,LG3,1835.0891378938938
C215260_56.0_1585,LG3,1837.888670865398
scaffold25247_Locus_44981_0_57.2_LINEAR_234,LG3,1841.3799649965806
scaffold17015_Locus_19984_0_55.6_LINEAR_928,LG3,1847.201802519828
scaffold23863_Locus_37561_0_51.5_LINEAR_901,LG3,1854.715482726045
scaffold16714_Locus_19335_0_57.0_COMPLEX_652,LG3,1861.2783387446661
scaffold17015_Locus_19984_0_55.6_LINEAR_553,LG3,1865.611186894958
C215428_61.0_1135,LG3,1874.1018800584056
C192258_56.0_74,LG3,1880.9726536140624
C207448_51.0_1212,LG3,1886.0750385226504
C207448_51.0_1311,LG3,1889.0446279223995
C207448_51.0_1254,LG3,1892.0142173221489
C175132_57.0_520,LG3,1898.9222463326778
C175132_57.0_521,LG3,1902.9137557236336
scaffold19086_Locus_24735_0_54.2_BUBBLE_668,LG3,1910.0810927642544
scaffold19086_Locus_24735_0_54.2_BUBBLE_728,LG3,1913.135735873075
scaffold19086_Locus_24735_0_54.2_BUBBLE_749,LG3,1915.2556502895768
scaffold19086_Locus_24735_0_54.2_BUBBLE_746,LG3,1916.1879627136323
C186588_58.0_775,LG3,1921.68620963141
C208274_56.0_1106,LG3,1930.0048478862354
scaffold22813_Locus_34029_0_49.6_FORK_279,LG3,1936.9128768967644
scaffold22813_Locus_34029_0_49.6_FORK_311,LG3,1940.307916425741
C216302_59.0_5091,LG3,1947.129592092407
Locus_1639_Contig1_1778,LG3,1954.2708181354692
C202194_32.0_781,LG3,1959.8953486763592
Locus_5431_Contig1_5448,LG3,1965.265945744885
scaffold19504_Locus_25629_0_51.0_LINEAR_738,LG3,1970.1426773558183
